idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;FUEN_AG_TOT;WTOTECONSUM;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
18392;2023;H1 Auxiliares del transporte;Manipulación de carga;0;1142553;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18328;2023;H1 Auxiliares del transporte;Manipulación de carga;0;1914650;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19412;2023;H1 Auxiliares del transporte;Manipulación de carga;0;3419607;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18388;2023;H1 Auxiliares del transporte;Manipulación de carga;0;4077903;530;5978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18465;2023;H1 Auxiliares del transporte;Manipulación de carga;0;12584578;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19928;2023;H1 Auxiliares del transporte;Manipulación de carga;0;3062998;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21039;2023;H1 Auxiliares del transporte;Manipulación de carga;0;17531930;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13585;2023;H1 Auxiliares del transporte;Manipulación de carga;0;20424328;112;52011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10442;2023;H1 Auxiliares del transporte;Manipulación de carga;0;36539533;6812;425280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14583;2023;H1 Auxiliares del transporte;Manipulación de carga;0;6567363;14400;8844;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20366;2023;H1 Auxiliares del transporte;Manipulación de carga;0;13055313;913;240183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18385;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;77118;131635027;17680;4754949;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1
10420;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;76956;100132300;199;1105932;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
10446;2023;H1 Auxiliares del transporte;Actividades de puertos y servicios complementarios para el transporte acuático;76176;92770043;3939;337163;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0
15075;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;65806;24615743;854;174423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
14686;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;40104;5420833;680;136153;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
10185;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;37529;16372335;993;24056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10506;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;35467;35916266;506;35303;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
13000;2023;H1 Auxiliares del transporte;Transporte de pasajeros;32897;177521579;947;96606;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0
12427;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;32000;21954605;268;31203;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
11629;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;29372;33068334;6395;338278;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0
10187;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;27800;21945839;363;60296;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
13600;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;24131;7466376;1670;124840;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10494;2023;H1 Auxiliares del transporte;Manipulación de carga;23220;67065181;3158;570086;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
10453;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;18195;1423090068;7560;3040174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10507;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;17803;6102217;349;45936;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1
10510;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;17367;384957985;1423;99501;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1
10413;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;16446;31152237;10192;338020;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
13610;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;13873;4931009;1364;9600;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11901;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;13192;100518263;5816;808267;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
10022;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;11299;13260768;1400;163000;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
20382;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;10850;33442407;720;18397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
18685;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;10000;60380907;362;9783;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0
18687;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;10000;33058440;70;18000;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
10500;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;9854;50592789;1184;39752;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
12420;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;9238;83304988;645;137597;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
10489;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;8642;21226190;953;106016;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1
10485;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;7560;37498748;158000;145500;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0
10515;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;7500;8247636;372;26103;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1
11597;2023;H1 Auxiliares del transporte;Transporte de carga por carretera;5000;4846348;150;21762;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10491;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;4922;18745480;2579;271162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
12796;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;4829;16193132;206;91582;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
12262;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;4587;12846158;223;203616;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
18615;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;4247;19426415;408;27179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
18036;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;4100;7512045;575;34700;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
10496;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;3770;42725687;6171;47798;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
20731;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;3693;140963003;7562;452575;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0
14599;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;3555;12340933;635;113630;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
15077;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;3500;5347543;214;62064;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
14598;2023;H1 Auxiliares del transporte;Actividades de consultoría de gestión;2961;20489057;2011;282981;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
18042;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;2599;7473495;329;114904;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14593;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;2060;54450399;230;67309;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0
12337;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;1637;14657981;680;273616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10488;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;1470;4134846;287;96000;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
10495;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;1318;7172672;343;30408;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0
20614;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;1207;24000017;630;17821;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12765;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;1200;5131131;200;39353;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
11470;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;1176;11668080;376;32855;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
11936;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;918;12491669;908;27521;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
13878;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;757;16308151;321;218975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
20385;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;600;13972129;315;29343;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10492;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;191;20666408;445;46283;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
13356;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4933126;1020;23485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13386;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;20766142;996;299560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10483;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;15586654;956;40962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13116;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;3282317;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18945;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;1777640;413;117824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18696;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;6403891;;48922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10512;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;2385842;455;42236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10477;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;44146942;287;83700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12270;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;19520562;820;29921;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13608;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;8151494;1206;93534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10484;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;6670939;110;37604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13864;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;11743190;2678;109123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19602;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;68651033;492;90720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19591;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;7146505;723;9537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18506;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;7953570;652;51215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18688;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;22549072;84;10189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10490;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;43924533;221;128896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12425;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;21976099;1313;97831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19388;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4405767;;10459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12255;2023;H1 Auxiliares del transporte;Transporte de carga por carretera;0;12859464;38;2466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15076;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;13282833;12;11880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19811;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;14961640;;1724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18692;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;6925458;190;22258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10481;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;2862122;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19404;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;3753651;1945;10260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20492;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;26363300;;20873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11755;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;2591902;375;24890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10141;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;3868648;550;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10572;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;56718283;2598;211505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10501;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;16894382;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13387;2023;H1 Auxiliares del transporte;Transporte de carga por carretera;0;3952884;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14600;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;14213595;830;93500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19506;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4697064;460;2100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10411;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;13118080;250;53199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10509;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;6939864;5498;66017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10486;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;7982011;99;22600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18694;2023;H1 Auxiliares del transporte;Actividades de puertos y servicios complementarios para el transporte acuático;0;4556729;516;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12008;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;15228896;1987;4965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20790;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;31821932;420;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12793;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;5930885;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19508;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4652229;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18046;2023;H1 Auxiliares del transporte;Transporte de carga marítimo y de cabotaje;0;13083178;300;9500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10499;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;80555402;170417;99653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12428;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;2303735;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18026;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;11981504;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15725;2023;H1 Auxiliares del transporte;Mantenimiento y reparación de vehículos automotores;0;3703598;1030;8924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18028;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4605091;1102;12645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11491;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;122819113;11997;167710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20705;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;5414781;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10410;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4150161;63884;61489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18007;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;121514160;1560;168136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10505;2023;H1 Auxiliares del transporte;Actividades de consultoría de gestión;0;4435283;54000;1310000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14646;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;9098135;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12078;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;7014038;1373581;115491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20520;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;37998671;2069;170324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20433;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;11558916;380;19700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10023;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;4316230;600;28533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13355;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;15318282;4548;128445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13357;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;6366388;696;85688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13058;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;74298144;1484;568202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20847;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;21297044;306;51261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13865;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;5482780;2129;52618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14596;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;175782846;620;110066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19511;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;2533640;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10128;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;3326727;291;4722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20384;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;132872;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10487;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;26285669;23839;337951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12284;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;1456500;200;11210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13075;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;113151829;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13847;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;111772992;2832;681535;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19360;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;3176582;318;22183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10021;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;9112387;520;89015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18686;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;11415486;3231;13487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20383;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;43078168;720;7092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14595;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;6731488;1566;76154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20304;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;9985865;216;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20882;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;9329248;;14405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19914;2023;H1 Auxiliares del transporte;Transporte de carga por carretera;0;47622795;4831;545760;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
18043;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;1817631;240;22081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11832;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;9688485;555;110851;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18033;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;14867677;59;53487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11902;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;8037386;8000;1430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11635;2023;H1 Auxiliares del transporte;Otras actividades complementarias al transporte;0;8546052;325;13300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
