idnorempan;PERIODO;SECCION;ACTNOM;GASPROGESAMB;gastos_tot;ACTINV1;ACTINV2;ACTINV3;ACTINV4;ACTINV5;ACTINV6;ACTINV7;ACTINV8;ACTGAST1;ACTGAST2;ACTGAST3;ACTGAST4;ACTGAST5;ACTGAST6;ACTGAST7;ACTGAST8;ACTGAST9;PERSAMB
12691;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;6285680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12832;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;2680449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10192;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;16821090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19436;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;36323879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18784;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;2755861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12512;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;32401554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11929;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;7659907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19100;2022;M1 Actividades profesionales, científicas;Construcción de proyectos de servicio público;0;6474959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12328;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;4111633;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10864;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;31429557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13389;2022;M1 Actividades profesionales, científicas;Instalaciones de fontanería, calefacción y aire acondicionado;0;20693745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10841;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;16384389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10808;2022;M1 Actividades profesionales, científicas;Actividades de arquitectura;0;12082653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19883;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;400000;81416164;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;1
20608;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;375000;60350967;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0
20743;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;216535;89051867;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
15268;2022;M1 Actividades profesionales, científicas;Instalaciones eléctricas;189828;183960334;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1
20867;2022;M1 Actividades profesionales, científicas;Construcción de otras obras de ingeniería civil;160000;17557184;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1
12825;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;122229;100058923;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1
10848;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;80000;307691540;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0
11954;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;59627;59202944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10832;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;47355;12162849;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1
13394;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;44661;8994717;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
10809;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;44313;26626886;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
13929;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;43156;91270497;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1
11958;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;37181;98820667;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1
12824;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;34531;14588014;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
13930;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;28644;12247740;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19009;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;27934;51688130;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0
12527;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;27000;120843146;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1
20309;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;25000;18763056;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
12506;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;23070;30219423;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10038;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;20973;9501223;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
12823;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;20726;20370132;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1
12069;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;18183;95507682;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
15377;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;15888;15681542;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
15416;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;15560;5087772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
11216;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;15246;3252923;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
20611;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;13980;62352618;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1
18230;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;13831;8299110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18796;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;12800;4430114;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0
12487;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;11000;27947699;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0
20904;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;9837;17122671;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1
20866;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;9000;39376444;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1
12150;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;8832;3765752;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
12826;2022;M1 Actividades profesionales, científicas;Construcción de otras obras de ingeniería civil;8000;3263754;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0
13395;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;7074;16187632;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1
19746;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;6289;8328733;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
19433;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;5000;202636729;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10839;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;5000;4677405;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20010;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;4550;62251936;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1
18182;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;3850;23320662;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
19127;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;3794;28282846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
11681;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;3258;13623509;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
18382;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;3197;141414347;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14739;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;3000;10349338;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10817;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;2500;11154225;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
18220;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;1940;2127420;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0
14953;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;1260;85004434;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
18952;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;1250;24852898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
14902;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;1081;2352059;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12834;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;880;17131266;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
13036;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;607;44283192;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
13927;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;520;19790135;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
18601;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;200;2373644;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
12493;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;180;7376791;0;1;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1
10875;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;147;7894110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10831;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;136;14877476;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10767;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;114;12541641;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10833;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;100;9115415;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
13932;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;22;14165491;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
19826;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;20;6369265;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1
10857;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;1;37787364;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1
10855;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;87561179;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13690;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;26150832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15392;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;4569627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10821;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;6308305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13732;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;132451859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13737;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;4653392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11817;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;12710586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10860;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;51152618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15395;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;44508931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20885;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;2658410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19872;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;18919838;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11227;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;21269648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19119;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;1095763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10815;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;5453576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10812;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;4493637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20637;2022;M1 Actividades profesionales, científicas;Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.;0;308081620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11249;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;78920957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13931;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;27508997;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13933;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;47172380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10802;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;3111521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12845;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;3934818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12846;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;9372811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12854;2022;M1 Actividades profesionales, científicas;Otras actividades profesionales, científicas y técnicas n.c.p.;0;35720421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12870;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;4460910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13935;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;22787011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12928;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;5729674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11961;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;5488739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10193;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;9740887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14955;2022;M1 Actividades profesionales, científicas;Construcción de otras obras de ingeniería civil;0;57695064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18851;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;24492932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10783;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;1666296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19459;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;828689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18820;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;3011738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18817;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;2315663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10036;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;850326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14144;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;10388510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13024;2022;M1 Actividades profesionales, científicas;Actividades de ingeniería y otras actividades conexas de consultoría técnica;0;935185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
