Periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,GASPROGESAMB,INGREVEN,ACTINV1,ACTINV2,ACTINV3,ACTINV4,ACTINV5,ACTINV6,ACTINV7,ACTINV8,ACTINV9,ACTGAST1,ACTGAST2,ACTGAST3,ACTGAST4,ACTGAST5,ACTGAST6,ACTGAST7,ACTGAST8,ACTGAST9,PERSAMB,PUEAA,SEPRRSSC,REUTRECI,TRATRECI,COMRESID,COMPMPS,intio
2019,10173,8610,8511,Q Salud humana,14559699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,11471694
2019,10174,7820,7491,N3 Obtención y suministro de personal,4770467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5527935
2019,10175,7820,7491,N3 Obtención y suministro de personal,954011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,901063
2019,10177,7820,7491,N3 Obtención y suministro de personal,5319574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,5822057
2019,10178,9329,9249,"R  Actividades creativas, artísticas y de entretenim",3234584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2312755
2019,10180,5511,5511,I1 Alojamiento,1548693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,2604236
2019,10182,6201,7220,J4 Inform y serv de información,2461155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3741272
2019,10183,5914,9212,"J1 Producción, distribución y exhibición",13170693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,13975354
2019,10184,8691,8514,Q Salud humana,6687499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,no,no,no,7570727
2019,10185,5229,6339,H1 Auxiliares del transporte,22903529,64383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,no,si,no,no,21777001
2019,10187,5229,6390,H1 Auxiliares del transporte,10116657,174700,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,si,si,si,no,no,no,no,11590993
2019,10189,5511,5511,I1 Alojamiento,257990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,si,si,no,504387
2019,10190,5512,5511,I1 Alojamiento,1863071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,si,no,no,2085055
2019,10191,5611,5521,I2 Expendio de alimentos,7501468,0,9365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,si,no,5315092
2019,10192,7110,7421,"M1 Actividades profesionales, científicas",13945478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,14483000
2019,10193,7110,7421,"M1 Actividades profesionales, científicas",12049866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,18395451
2019,10194,8010,7492,N3 Obtención y suministro de personal,28119903,2000,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,no,no,si,no,no,no,no,29974898
2019,10195,8544,8050,P Educación superior,52812062,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,79054614
2019,10196,5511,5511,I1 Alojamiento,6283622,9100,1300,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,no,si,si,no,no,no,no,5425273
2019,10197,7810,7491,N3 Obtención y suministro de personal,10591618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,7973103
2019,10198,8121,7493,N3 Obtención y suministro de personal,2850168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,2782926
2019,10199,7110,7421,"M1 Actividades profesionales, científicas",4347603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,3385987
2019,10200,8610,8511,Q Salud humana,30732266,14697,411,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,si,si,si,no,no,no,no,20998019
2019,10201,5611,5521,I2 Expendio de alimentos,17831665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,si,no,no,12435344
2019,10202,7820,7491,N3 Obtención y suministro de personal,2994185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2393357
2019,10203,5224,6310,H1 Auxiliares del transporte,6870167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,4685480
2019,10204,7110,7421,"M1 Actividades profesionales, científicas",8228289,10200,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,si,si,si,si,no,no,si,9380385
2019,10205,5511,5511,I1 Alojamiento,6979291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,no,7001877
2019,10208,5511,5511,I1 Alojamiento,632810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,934325
2019,10209,5513,5513,I1 Alojamiento,2682034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,1313122
2019,10210,5222,6332,H1 Auxiliares del transporte,40452399,410771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,no,no,no,no,18202282
2019,10213,5210,6320,H1 Auxiliares del transporte,37364287,24939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,si,si,si,no,no,no,no,24651930
2019,10214,5229,6339,H1 Auxiliares del transporte,2627805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3525201
2019,10216,7820,7491,N3 Obtención y suministro de personal,6124732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,6298579
2019,10217,7820,7491,N3 Obtención y suministro de personal,4794809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,4967760
2019,10219,7830,7491,N3 Obtención y suministro de personal,43560231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,44871162
2019,10220,6810,7010,LN1 Inmobiliarias Y Alquileres,9707688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,8366780
2019,10221,5511,5511,I1 Alojamiento,3594409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,4984837
2019,10222,5511,5511,I1 Alojamiento,2930605,8206,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,si,si,si,si,no,si,no,4265369
2019,10224,5511,5511,I1 Alojamiento,3980593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,si,no,no,3503530
2019,10225,5229,6390,H1 Auxiliares del transporte,46749908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,52516383
2019,10226,8621,8512,Q Salud humana,138024862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,94517858
2019,10227,8610,8511,Q Salud humana,16053690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,si,14191573
2019,10228,5224,6310,H1 Auxiliares del transporte,23023741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,20146528
2019,10229,8610,8511,Q Salud humana,40739524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,46977592
2019,10230,5224,6310,H1 Auxiliares del transporte,33752877,9350,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,si,si,si,si,no,no,no,20518246
2019,10231,8610,8511,Q Salud humana,27108947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,19565195
2019,10232,6110,6421,J3 Actividades de telecomunicaciones,150324839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,114986825
2019,10233,6110,6421,J3 Actividades de telecomunicaciones,3751280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,3096864
2019,10234,8610,8511,Q Salud humana,52768924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,34588094
2019,10235,8621,8512,Q Salud humana,6545841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5067112
2019,10236,5320,6412,H2 Postales y correos,1878184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,3336136
2019,10237,8610,8511,Q Salud humana,24067192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,16291524
2019,10238,8621,8512,Q Salud humana,4875873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,4157297
2019,10240,8220,7499,N5 Call center,85986788,16353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no,si,no,no,no,no,no,91655241
2019,10241,8621,8512,Q Salud humana,41865997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,si,no,29630426
2019,10242,7830,7491,N3 Obtención y suministro de personal,10152647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,si,10042224
2019,10243,6202,7210,J4 Inform y serv de información,9411431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,8540094
2019,10244,8010,7492,N3 Obtención y suministro de personal,2871442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,3471418
2019,10247,7830,7491,N3 Obtención y suministro de personal,25900199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,27135744
2019,10248,7820,7491,N3 Obtención y suministro de personal,2557005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,2611590
2019,10249,6201,7220,J4 Inform y serv de información,11243660,14127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,no,si,si,no,no,no,no,10895511
2019,10250,7830,7491,N3 Obtención y suministro de personal,56173145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,59603418
2019,10253,6209,7290,J4 Inform y serv de información,709943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1588138
2019,10254,8010,7492,N3 Obtención y suministro de personal,19012483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,21801593
2019,10255,9200,9242,"R  Actividades creativas, artísticas y de entretenim",7259457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,8144358
2019,10256,7810,7491,N3 Obtención y suministro de personal,2779107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1164900
2019,10257,5530,5512,I1 Alojamiento,826660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,1097034
2019,10258,5611,5521,I2 Expendio de alimentos,43001903,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,si,no,32017594
2019,10261,5611,5521,I2 Expendio de alimentos,5220799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,si,no,4494860
2019,10262,8544,8050,P Educación superior,18053676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,12657913
2019,10263,8544,8050,P Educación superior,146742263,151313,17992,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,si,si,si,si,no,no,no,154341044
2019,10264,5511,5511,I1 Alojamiento,7269388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,7347612
2019,10265,5511,5511,I1 Alojamiento,6798331,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,6727124
2019,10266,5511,5511,I1 Alojamiento,1541274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,2315003
2019,10269,7830,7491,N3 Obtención y suministro de personal,17768014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,19515494
2019,10271,9312,9241,"R  Actividades creativas, artísticas y de entretenim",47414563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,no,no,no,no,no,48437059
2019,10272,7830,7491,N3 Obtención y suministro de personal,79529070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,79236611
2019,10273,5223,6333,H1 Auxiliares del transporte,39857678,451313,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,si,si,si,si,no,no,no,71394707
2019,10274,5511,5511,I1 Alojamiento,1354923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,si,si,no,1399675
2019,10275,5511,5511,I1 Alojamiento,3715577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,no,no,3790134
2019,10276,8010,7492,N3 Obtención y suministro de personal,1820708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2221269
2019,10278,5224,6310,H1 Auxiliares del transporte,2364361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,1820913
2019,10280,7820,7491,N3 Obtención y suministro de personal,12221740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,17684292
2019,10281,7820,7491,N3 Obtención y suministro de personal,4226092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4259554
2019,10283,5511,5511,I1 Alojamiento,8983000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,si,no,9513820
2019,10284,5511,5511,I1 Alojamiento,4108071,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,si,si,si,si,si,no,no,6044657
2019,10285,5511,5511,I1 Alojamiento,750367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,670038
2019,10286,5511,5511,I1 Alojamiento,809161,0,500,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,si,no,si,981037
2019,10287,5511,5511,I1 Alojamiento,2438305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2832933
2019,10289,5530,5512,I1 Alojamiento,1768998,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,si,si,no,1444786
2019,10290,5511,5511,I1 Alojamiento,7367804,5000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,no,si,si,no,no,no,no,8577059
2019,10291,5511,5511,I1 Alojamiento,4862994,5000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,si,si,si,si,no,no,no,6369754
2019,10294,5511,5511,I1 Alojamiento,3836743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,si,no,4122610
2019,10295,5511,5511,I1 Alojamiento,3936554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,3473263
2019,10296,5511,5511,I1 Alojamiento,9636092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,no,no,no,no,10108324
2019,10297,5511,5511,I1 Alojamiento,4545379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4476310
2019,10298,5511,5511,I1 Alojamiento,17376068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,no,no,15724161
2019,10299,5511,5511,I1 Alojamiento,4384499,21973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,no,si,si,no,no,no,4484708
2019,10300,5511,5511,I1 Alojamiento,1889717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,2903954
2019,10301,5511,5511,I1 Alojamiento,22094875,5000,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,no,si,si,no,no,no,no,27584006
2019,10302,5511,5511,I1 Alojamiento,5750283,2300,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,no,si,si,si,no,no,no,7701990
2019,10303,5511,5511,I1 Alojamiento,31034651,8418,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,no,si,si,si,si,no,no,34363726
2019,10304,5511,5511,I1 Alojamiento,19575960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,si,no,18499961
2019,10305,5511,5511,I1 Alojamiento,5579138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,6886748
2019,10306,5511,5511,I1 Alojamiento,1180305,20000,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,si,si,si,si,no,no,no,1601803
2019,10307,5511,5511,I1 Alojamiento,10073613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,10110598
2019,10308,5511,5511,I1 Alojamiento,4822271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,no,4747788
2019,10309,5511,5511,I1 Alojamiento,21124718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,26980122
2019,10310,5511,5511,I1 Alojamiento,2036267,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,si,no,2045837
2019,10311,5511,5511,I1 Alojamiento,4702179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,5015610
2019,10312,5512,5511,I1 Alojamiento,7017748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,6920602
2019,10313,5511,5511,I1 Alojamiento,3683700,542,480,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,si,si,si,no,no,si,no,3545280
2019,10314,5511,5511,I1 Alojamiento,1856368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,1210484
2019,10315,5511,5511,I1 Alojamiento,1713436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1825669
2019,10316,5511,5511,I1 Alojamiento,5421642,2340,16939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no,si,si,si,si,no,no,4622865
2019,10317,5511,5511,I1 Alojamiento,22862025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,si,si,no,30419586
2019,10318,5511,5511,I1 Alojamiento,6165439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,si,no,5881528
2019,10319,5511,5511,I1 Alojamiento,11286896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,14338048
2019,10320,5511,5511,I1 Alojamiento,2614042,3360,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,si,si,si,si,no,no,no,3322587
2019,10321,5511,5511,I1 Alojamiento,1194477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2379439
2019,10322,5511,5511,I1 Alojamiento,50441462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,51632529
2019,10323,5511,5511,I1 Alojamiento,43645287,353201,16187,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,si,si,si,si,si,si,si,28497294
2019,10325,5511,5511,I1 Alojamiento,3226291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,si,si,no,3450985
2019,10326,5512,5511,I1 Alojamiento,1615987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,no,no,1163615
2019,10327,5511,5511,I1 Alojamiento,17152613,39000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,si,si,si,si,si,si,no,19577114
2019,10328,5511,5511,I1 Alojamiento,18634400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,si,21497190
2019,10329,5511,5511,I1 Alojamiento,39000916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,no,no,no,20495572
2019,10331,5511,5511,I1 Alojamiento,1326570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,3405038
2019,10332,5511,5511,I1 Alojamiento,9171925,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,si,si,si,si,no,no,no,12753690
2019,10333,5511,5511,I1 Alojamiento,2987059,4200,368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,si,si,si,si,no,si,no,3009998
2019,10335,5511,5511,I1 Alojamiento,748171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,1426897
2019,10338,5611,5521,I2 Expendio de alimentos,11377241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,si,no,no,no,8918920
2019,10339,5611,5521,I2 Expendio de alimentos,5164507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,4190376
2019,10340,5611,5521,I2 Expendio de alimentos,6257153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,4352837
2019,10341,5611,5521,I2 Expendio de alimentos,104494747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,si,si,no,90076920
2019,10342,5611,5521,I2 Expendio de alimentos,6504195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,5081034
2019,10343,5611,5521,I2 Expendio de alimentos,10852443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,si,no,no,no,9074243
2019,10344,5629,5529,I2 Expendio de alimentos,6173316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,6168714
2019,10345,5629,5529,I2 Expendio de alimentos,60403728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,si,no,no,36261857
2019,10346,5611,5521,I2 Expendio de alimentos,112223993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,si,si,no,87110431
2019,10347,5629,5529,I2 Expendio de alimentos,250413169,536809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,si,si,si,si,no,no,no,220755657
2019,10348,5611,5521,I2 Expendio de alimentos,10477601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,no,no,no,no,no,7202197
2019,10349,5612,5523,I2 Expendio de alimentos,510321030,192000,34000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,si,si,si,si,no,si,no,381498573
2019,10350,5611,5521,I2 Expendio de alimentos,3891977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,2880824
2019,10351,5629,5529,I2 Expendio de alimentos,48515735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,no,si,si,si,si,no,32603137
2019,10353,5629,5529,I2 Expendio de alimentos,37644667,3755,3790,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,si,si,si,si,no,si,no,29461136
2019,10354,5611,5521,I2 Expendio de alimentos,4460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,4253818
2019,10355,5611,5521,I2 Expendio de alimentos,260604300,45753,3364,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,si,no,si,si,no,si,no,221385892
2019,10356,5611,5521,I2 Expendio de alimentos,7338860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,no,no,no,6379794
2019,10357,5611,5521,I2 Expendio de alimentos,5150108,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,si,si,si,no,4005867
2019,10359,5611,5521,I2 Expendio de alimentos,4775468,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,no,no,no,no,3404563
2019,10362,5611,5521,I2 Expendio de alimentos,33068768,0,10304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,no,no,25550526
2019,10363,5629,5529,I2 Expendio de alimentos,10299631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,12693582
2019,10364,5611,5521,I2 Expendio de alimentos,46525203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,si,no,39288489
2019,10365,5611,5521,I2 Expendio de alimentos,250413170,536809,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,si,si,si,si,no,si,no,115746626
2019,10366,5611,5521,I2 Expendio de alimentos,2553407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,si,si,no,no,si,no,2037198
2019,10367,5611,5521,I2 Expendio de alimentos,21418141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,si,si,si,si,si,no,14867958
2019,10368,5611,5521,I2 Expendio de alimentos,8253654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,si,no,no,si,no,5798938
