id_empresa,anio_inicio,periodo,id_sector_general,total_ingresos,personal_remunerado,gasto_remuneracion_personal,gasto_personal_total,personal_mujeres,personal_hombres,personal_ocupado,imp_ind_com,imp_otros,gasto_servicios_publicos,gasto_energia_electrica,gasto_gas_natural
19770,2019,2022,Q,6720918,8,58663,61471,10,10,20,14191,54,4026,35373,50
20593,1997,2022,Q,979859,17,394156,418059,11,6,17,0,11520,7317,12774,1093
19771,2002,2022,Q,24404679,35,842923,842923,23,12,35,2192,85327,29000,204355,2098
19772,2003,2022,Q,2289111,0,0,0,4,8,12,17022,4578,1008,2640,0
19773,0,2022,Q,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
19774,1996,2022,Q,8065522,122,3772371,3863308,102,21,123,86660,65019,25529,180430,516
19775,2005,2022,Q,7695957,64,1377159,1449426,52,12,64,0,6596,12500,192650,0
19776,2004,2022,Q,32096936,67,1129624,2367276,41,28,69,1048,289993,20599,75988,0
19777,1995,2022,Q,22967824,125,3246673,3322207,102,23,125,50055,52340,29926,595818,715
19778,2001,2022,Q,11341066,34,1797505,1828428,25,9,34,41117,35270,11874,25930,2562
19780,2004,2022,Q,4534784,0,0,574555,13,43,56,0,0,1894,10135,88
19781,1992,2022,Q,6664954,27,690073,772484,27,4,31,29075,30850,7326,74834,0
19782,0,2022,Q,0,0,0,0,0,0,0,0,0,0,0,0
19783,1998,2022,Q,1280900,33,229212,236105,25,8,33,291,4518,0,0,0
19784,2011,2022,Q,1694713,3,2580,2580,10,11,21,2563,46900,6500,54833,0
19785,2013,2022,Q,3253442,39,673716,727078,7,32,39,39000,0,0,0,0
19786,2008,2022,Q,856836,4,74504,92472,4,0,4,0,73160,6001,10800,0
19787,2013,2022,Q,15427166,0,0,0,43,9,52,0,943380,10543,77002,68
19788,0,2022,Q,0,0,0,0,0,0,0,0,0,0,0,0
19789,2014,2022,H1,32137008,45,2351413,2967461,16,29,45,381551,1058305,3780,35073,0
20253,2011,2022,I2,27244715,109,2972324,3098324,64,135,199,282748,160288,120835,825264,324919
20254,2015,2022,M2,12563109,70,1342329,1452259,23,47,70,879420,33684,13850,146549,53
20594,2018,2022,I2,202013,4,90065,90065,4,1,5,543,2309,108,300,1234
20255,2019,2022,M2,13984325,27,1167423,1246131,10,34,44,165538,335491,8585,401331,0
20256,1992,2022,H1,4095049,11,838304,842936,5,10,15,35880,231149,1355,34901,0
20595,2012,2022,J4,3680988,7,1115880,1115880,3,5,8,0,48117,0,0,0
20596,2011,2022,J4,10198301,61,8730756,8732071,18,43,61,120,51316,2288,16013,0
20597,2016,2022,J4,23976322,161,15246891,15246891,37,124,161,9093,89204,9267,50478,0
20598,2018,2022,J4,20865743,320,15868309,16269908,160,160,320,7679,835206,5363,300377,0
20599,2017,2022,J4,5096940,39,3422155,3433165,9,31,40,54204,264290,3508,21146,55
20600,2017,2022,J4,14461043,85,12375367,14039698,23,62,85,336,53187,0,0,0
20601,2014,2022,J4,6788183,33,2107025,2107720,8,25,33,719,456,1200,9816,0
20602,2008,2022,M1,7428098,46,3263581,3307137,26,22,48,325444,63565,0,82385,0
20603,1998,2022,LN1,10295877,23,1297118,1322582,14,14,28,67504,584058,2246,54446,24
20604,2003,2022,H1,4295097,8,308831,331563,6,2,8,51258,6218,0,3669,0
20605,2014,2022,H1,173974750,384,25652188,28250404,32,352,384,1766699,2342506,0,797751,0
20606,2014,2022,R,99033078,612,14469675,14469675,333,279,612,142117,100899,6092,2116022,0
20607,2010,2022,N3,69606643,2307,58680901,61054269,1745,567,2312,27036,145042,866,6527,0
20608,2008,2022,M1,51782187,594,11211177,11490649,2,595,597,202588,236523,0,16235,0
20609,2018,2022,Q,23000804,143,3388996,3553429,86,57,143,204706,113085,4837,25578,61
20610,1973,2022,M1,18129921,55,6419074,6523447,15,41,56,46372,504070,3538,41726,170
20611,2011,2022,M1,71352520,992,32219768,40020077,311,681,992,3836,439768,6990,368438,0
20612,2009,2022,N3,59830403,1513,32853810,34732362,739,774,1513,91921,3228884,7729,33137,0
20613,2010,2022,N3,40884884,2111,36058416,38363588,916,1195,2111,37021,240515,2976,49856,0
20614,2013,2022,H1,18969528,462,12709385,13060385,42,421,463,51521,0,113936,128880,0
20615,2011,2022,N3,21742530,862,20235166,21963387,431,431,862,9321,139871,0,0,0
20616,1999,2022,I2,15911398,100,2012085,2097992,99,1,100,0,42674,4662,4001,2378
20617,2014,2022,N3,22363964,891,16648993,18304913,253,638,891,22127,106109,1959,97509,0
20618,2013,2022,N3,12133546,501,8797235,8829519,57,446,503,8094,88442,1512,9027,0
20619,2011,2022,N3,5027075,208,4074524,4432518,117,91,208,4318,29009,0,0,0
20620,2011,2022,N3,18951725,481,15900319,16294021,155,326,481,139768,0,0,0,0
20621,2009,2022,N3,16448962,442,7418557,7950427,269,173,442,36895,338635,1726,1896,215
20622,2001,2022,N3,11425123,137,3016772,3034432,38,145,183,123848,1543,1733,44138,225
20623,2012,2022,N3,7156413,184,4787860,5065890,7,177,184,7898,36546,4243,13288,0
20624,2017,2022,H1,4284829,122,3504977,3696553,25,97,122,24164,86591,0,0,0
20625,2018,2022,N3,12153001,226,4065627,4279353,152,75,227,54188,0,0,15325,0
20626,2002,2022,N3,10470687,332,6079128,6079128,185,149,334,7293,0,0,0,0
20627,2012,2022,N3,4676717,225,3735606,4051970,52,173,225,168,0,1330,8024,0
20628,1992,2022,H1,9756776,251,5427991,5753241,138,113,251,29126,25767,3024,11372,30
20629,2006,2022,Q,3804607,56,1404653,1587965,25,33,58,22123,69627,2455,12576,1363
20630,2013,2022,N3,4975109,185,741563,741563,15,171,186,1279,2802,538,3324,0
20631,2010,2022,N3,7306961,179,4461307,4481226,35,147,182,6396,3080,3200,12600,840
20632,2010,2022,N4,9531137,88,3445173,3641733,9,79,88,97122,31132,8027,72401,0
10286,2017,2022,I1,1334207,8,170360,181609,5,5,10,22962,4641,48482,37027,38515
10287,1988,2022,I1,2390944,19,605541,628768,10,9,19,38266,16605,22499,85736,69750
10288,1989,2022,I1,117360705,416,18553551,21397041,384,292,676,1912120,931062,1208326,5692266,1052472
10295,1992,2022,I1,3428396,26,738871,836174,19,20,39,39254,13000,23630,84496,123325
10296,2018,2022,I1,18145823,92,3707243,4008149,62,70,132,295228,272718,231297,494446,330197
10297,1993,2022,I1,3737398,26,856433,974815,15,11,26,60351,186411,47841,72673,42176
10298,1993,2022,I1,19400990,80,7118683,7733725,37,44,81,310510,100229,141295,343872,191012
10299,1993,2022,I1,4205636,31,906153,968965,18,21,39,67676,281606,38046,120121,84153
10300,1993,2022,I1,3753048,11,228041,276661,7,4,11,32371,76755,42971,169448,14606
10303,1994,2022,I1,33810522,125,6585004,7072000,98,116,214,541580,811815,385112,1059015,449683
10304,1994,2022,I1,21126190,103,3618351,3742645,81,75,156,335596,90954,221605,504085,348896
10305,1994,2022,I1,8135253,60,2131972,2260241,35,29,64,70628,283819,148952,254748,110993
10306,1995,2022,I1,1055800,7,232878,301529,4,3,7,18056,7227,3647,33600,19491
10307,1995,2022,I1,11931784,93,2827977,2827977,42,51,93,202000,40000,200980,272945,287822
10308,1995,2022,I1,5602545,55,1444734,1503857,31,25,56,90407,117624,94447,132353,147738
10309,1997,2022,I1,39322768,178,6688104,6897856,96,82,178,297284,265233,467924,3826039,226201
10310,0,2022,I1,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10311,1998,2022,I1,5048363,35,876022,966115,20,15,35,80648,71368,39122,175009,66902
10312,1998,2022,I1,7456109,45,1816924,2047931,23,29,52,117194,30091,82568,262365,106398
10314,1999,2022,I1,1530971,28,542658,542658,18,12,30,10658,35523,4161,30256,19572
10315,1989,2022,I1,1869372,10,323431,329431,7,3,10,21000,0,75500,98400,30000
10316,2001,2022,I1,5067906,82,1606334,1614003,41,43,84,26908,16584,137584,172208,113239
10317,2012,2022,I1,29344062,137,5493214,5673747,82,103,185,0,132999,320912,963135,573553
10318,2001,2022,I1,5959990,41,1157048,1271160,24,17,41,93793,127628,76996,214133,70197
10319,2002,2022,I1,25559716,201,5568054,5816821,106,130,236,274394,14350,243550,1339875,355036
10320,2004,2022,I1,3328958,29,1008866,1013051,23,24,47,52898,13768,53606,131367,53982
10321,2012,2022,I1,2759404,11,271432,281477,8,8,16,52404,12785,28607,75814,13820
10322,2019,2022,I1,26197259,134,5898923,6041153,94,125,219,440904,106883,612739,997396,1034591
10323,1957,2022,I1,48630566,594,17055733,17459310,339,292,631,0,962060,627490,3489292,784328
10325,1956,2022,I1,4606477,32,817983,829288,19,17,36,84393,676238,258313,413128,225347
10328,1976,2022,I1,15038143,65,2790331,3153899,44,21,65,270921,1554194,58296,590410,256870
10329,1978,2022,I1,53036017,316,9233192,10356184,312,206,518,561155,1118509,566467,2446064,348804
10330,1998,2022,I1,1057433,0,0,0,4,3,7,2404,2034,43567,103319,4469
10332,1996,2022,I1,10712776,38,1300503,1668597,16,30,46,235387,270511,57109,430321,170644
10333,1979,2022,I1,4352416,41,1074481,1122623,25,16,41,75392,81550,109121,139290,32196
10338,1987,2022,I2,11766491,105,2289762,2673479,55,51,106,196770,65956,46393,269959,223648
10339,1989,2022,I2,4779262,69,1744618,1805985,44,28,72,59560,67753,23831,59624,72389
10340,2016,2022,I2,9090171,4,85616,91240,37,37,74,126042,28191,18529,134499,81418
10341,1990,2022,I2,128399837,824,24921466,26341466,327,497,824,1931111,5931915,445121,1965338,1610669
10342,1990,2022,I2,5813269,37,1075669,1174443,12,25,37,92804,33549,12010,30943,23022
10343,1991,2022,I2,11907940,163,3105048,3263090,89,99,188,203511,203510,40980,257132,207429
10344,1992,2022,I2,12564353,30,1300723,1310445,33,70,103,123133,38646,13145,128694,42853
10345,1992,2022,I2,5630722,30,868258,912537,21,21,42,61672,276219,13513,4274,28247
10346,1993,2022,I2,71902158,673,16263423,17020608,522,151,673,757184,342440,241222,1676952,49034
10347,1994,2022,I2,228260020,1742,45574156,57932248,1205,880,2085,1027062,7160061,36961,110440,447077
10348,0,2022,I2,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10349,1986,2022,I2,625989908,3911,108128835,115459149,2137,1842,3979,5997472,871636,1596262,14199013,4199614
15428,1995,2022,I2,5779728,19,569941,613614,4,18,22,51782,8670,31747,165039,22662
10351,1995,2022,I2,10432370,73,2290713,2570188,56,39,95,154894,145352,6707,131559,3891
10353,1995,2022,I2,31806128,126,5632589,5782514,113,111,224,252545,201704,292435,401608,349612
10354,1996,2022,I2,5008003,30,717854,757379,9,22,31,76921,257678,39223,59218,49117
10355,2016,2022,I2,322427995,2977,75565780,85783858,1147,1830,2977,3943978,1003985,833113,5834700,2250564
10356,1996,2022,I2,6067590,26,923173,1092008,19,17,36,98271,23935,13469,57677,30421
10357,1997,2022,I2,4034247,38,1365290,1424842,17,21,38,44128,121995,13689,88952,71677
10359,0,2022,I2,NA,0,0,0,0,0,0,0,0,0,0,0
10362,2004,2022,I2,29520292,215,5138907,5377840,154,135,289,454954,125258,142090,551094,593657
10363,1998,2022,I2,10141486,44,1481636,1796358,31,13,44,48450,51573,50105,154770,23603
10364,1998,2022,I2,47077033,260,7743026,8084601,59,201,260,747182,270734,181093,660000,476645
10365,1998,2022,I2,140876576,1162,35461443,37315582,772,390,1162,2200270,648079,666682,1941475,2112283
10366,1999,2022,I2,1529000,25,516142,516142,20,5,25,24300,14400,7422,30915,12000
10367,1998,2022,I2,17073365,180,4373961,4385806,100,81,181,168195,82528,86922,363942,246762
10368,1999,2022,I2,2910691,20,375380,405214,9,11,20,46283,15578,8374,31509,27832
10369,2000,2022,I2,6579835,74,1526980,1622612,55,21,76,21139,83432,37196,121692,114153
10370,2000,2022,I2,5919596,17,1137782,1171569,12,25,37,94849,36663,26330,54812,48443
10371,2001,2022,I2,113874429,875,25970034,26963404,304,571,875,2003723,28389,440401,2049673,1159660
10372,0,2022,I2,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
20633,2001,2022,I2,3260377,24,500197,538292,14,10,24,51742,234149,9725,61305,26988
10373,2001,2022,I2,5737252,27,924693,990136,9,18,27,50413,35453,37550,195355,38540
10374,2002,2022,I2,117704783,907,22976717,23954220,613,294,907,608356,509932,278438,3769497,1349631
10375,2003,2022,I2,58414053,185,8091350,8396479,45,303,348,884683,267646,124700,722633,704820
10377,2003,2022,I2,114921748,910,27442730,28943074,422,488,910,834187,560074,362104,1383457,1274703
10380,2004,2022,I2,2998297,58,1114819,1114819,43,15,58,0,0,29000,47000,53000
10381,1978,2022,I2,115618380,550,15244996,17262190,420,130,550,1532717,588191,433938,4108503,1780880
10382,2010,2022,I2,41086376,423,14135194,15934284,250,173,423,668090,368431,171517,1832137,497696
10383,0,2022,I2,NA,NA,0,0,NA,NA,NA,0,0,0,0,0
10384,2012,2022,I2,17192395,57,2719865,2872399,18,39,57,275344,305894,24551,107895,66176
10385,1977,2022,I2,1109513,10,236245,250097,5,6,11,17850,10062,7675,33785,26154
10386,0,2022,I2,NA,0,0,0,0,0,0,0,0,0,0,0
10387,1978,2022,I2,33416571,341,9054406,9644854,176,165,341,519078,284726,248626,907075,1154810
15435,1979,2022,I2,3044794,21,477147,503811,7,16,23,42092,36875,29060,54872,47258
10388,1986,2022,I2,555910147,3796,130290880,140273416,3297,499,3796,7446541,1833037,1423927,9475287,3954304
10389,1980,2022,I2,8742338,59,1535904,1747680,19,40,59,137946,131098,34686,130152,51601
15436,1981,2022,I2,3219946,22,378877,406373,12,10,22,38640,13366,10015,37401,56440
10390,2010,2022,I2,733397,4,84313,94278,2,2,4,8537,2251,845,7159,6691
10391,1983,2022,I2,175142968,889,26218842,28332934,658,644,1302,24825,224634,713509,2529913,1321774
10394,1982,2022,I2,4558425,26,822222,880815,11,16,27,71760,216978,9647,76797,60729
10395,1982,2022,I2,86783249,335,12022793,12434141,122,213,335,1227921,718822,154245,843463,395550
16163,1982,2022,I2,3462929,36,1215898,1260665,35,2,37,34460,16325,86,895,23418
10396,1983,2022,I2,29529338,360,8817017,9255272,224,136,360,408638,19443,141182,324353,300306
10397,1983,2022,I2,13498712,100,3323159,3571064,39,61,100,214224,152298,62040,204812,125067
10399,1985,2022,I2,12975025,98,2608721,2935564,61,37,98,102263,138407,50476,163564,155656
10400,1986,2022,I2,625989908,3911,108128835,115459149,2137,1842,3979,5997472,871636,1596262,14199013,4199614
10401,2005,2022,I2,22354848,177,5620789,5620789,63,114,177,356734,96552,87463,317189,380655
10404,2004,2022,I2,3937573,30,668512,701322,16,14,30,62126,200707,6978,74364,14775
10405,1978,2022,N3,16949233,728,15823581,17126704,583,145,728,205337,102175,13177,35475,127
10406,2001,2022,I2,179075198,320,16470274,19550423,484,383,867,2396896,963966,672365,4331113,463715
10407,1983,2022,N3,296028051,1912,92537523,97684706,748,1446,2194,1625371,16850715,220561,2531656,314
10409,1999,2022,H1,72502328,216,7681064,7843405,323,596,919,0,459625,2307,102204,0
10410,1934,2022,H1,7404002,30,1733692,1758825,21,9,30,60768,109584,999,37061,0
10411,1995,2022,H1,12478308,104,8694449,9301340,46,58,104,133633,96240,2877,55878,0
10412,2001,2022,H1,1165939,0,0,0,0,0,0,63783,48890,0,0,0
10413,1988,2022,H1,51028052,256,19962190,20989894,165,91,256,467583,1758582,11784,166890,0
10415,1994,2022,H1,156382893,351,15353523,15729098,114,340,454,1966135,3270814,24994,2691724,169
10418,2004,2022,H1,3657985,27,737857,870709,15,14,29,168007,442221,5106,7994,376
20634,2003,2022,H1,24883125,27,2363535,2363535,11,16,27,21714,168042,1937,10267,0
10420,1969,2022,H1,117350850,803,24639439,25447013,466,984,1450,1278817,627967,3804,1208325,0
10421,1982,2022,H1,25910600,37,1749906,1935643,23,14,37,128772,361984,0,0,0
10422,1992,2022,H1,8451145,42,1880699,2097710,16,27,43,73736,312440,33101,120354,0
15445,1992,2022,H1,5953292,32,1836379,1991385,13,20,33,58337,168611,9205,32293,0
10423,1993,2022,H1,76958166,106,2705938,3337840,31,75,106,219056,305696,8179,133795,0
10424,1996,2022,H1,23148718,141,5521907,6705359,87,103,190,194017,199749,48026,1038252,0
10425,1997,2022,H1,27070171,46,2757442,3118389,49,98,147,130678,1575605,34437,298170,0
10426,0,2022,H1,0,0,0,0,0,0,0,0,0,0,0,0
10428,1938,2022,H1,130789002,999,39570346,42681536,510,860,1370,1273238,3903442,289460,2587303,28160
10429,1965,2022,H1,61806813,468,29445538,30774485,263,255,518,733848,1431522,231696,4570711,557029
10430,1967,2022,H1,76580960,508,24034063,25753293,381,436,817,754774,1818584,286805,1071342,0
10431,1975,2022,H1,34905683,107,3512334,4874486,41,115,156,360995,166468,20437,172733,0
10432,1977,2022,H1,65302186,128,6451210,6692410,42,86,128,575441,907866,510,6709,0
10433,1979,2022,H1,22534644,47,1999340,2033173,21,56,77,281451,648078,11748,256114,87
10434,1980,2022,H1,100450261,490,14235529,15732262,425,506,931,474780,1914,410337,6597164,10853
10435,1984,2022,H1,6828798,61,2203317,2387602,24,37,61,75233,332038,14864,85419,0
10436,1965,2022,H1,97981232,262,14047613,14722397,189,361,550,1071081,23607,232481,1355228,0
10437,1998,2022,H1,61422265,820,22917598,25504163,333,487,820,675060,361424,233375,991117,5154
10438,2001,2022,H1,48578234,861,18516633,19640427,327,534,861,1303,1322716,4785,11205,0
10439,1979,2022,H1,39408312,197,11958340,12977816,83,114,197,465810,374272,2174,25048,0
10440,1978,2022,H1,65343297,227,9120071,9363500,308,550,858,730546,314182,76602,20861,0
10441,1981,2022,H1,17741039,148,6281698,6830114,17,133,150,188520,494420,71364,138170,126
10442,1996,2022,H1,49490665,73,3621747,3686792,24,65,89,1310,26391,724,13878,46
10443,1991,2022,H1,61327596,549,16829951,18489180,155,394,549,659690,106036,0,1250025,9613
10444,1997,2022,H1,144237908,1322,39626912,42193450,919,1373,2292,1246316,12008471,6370,19856,0
10446,1993,2022,H1,130521888,212,18945898,19245213,31,187,218,855446,254092,21278,296181,0
10447,1995,2022,M1,91683299,408,19438906,19438906,250,158,408,990808,395740,13806,238644,0
10450,1974,2022,H1,46438467,134,10189901,10189901,82,52,134,494677,106734,14337,94537,0
10453,1995,2022,H1,1439235991,563,47108137,53135001,277,389,667,8240487,3036701,2140636,15841632,0
10454,1989,2022,N2,38845937,350,14059287,14683649,232,118,350,487839,800641,4231,176249,0
10455,1991,2022,N2,23621047,21,1154096,1223260,15,6,21,224945,54315,593,5525,0
10456,1992,2022,J4,69833220,261,42937233,43477113,108,153,261,277976,342918,0,93062,0
10458,1993,2022,N2,28230774,207,9870040,10357806,133,74,207,299292,184994,16664,82138,0
10459,1993,2022,N2,276030112,617,30733165,33177867,416,205,621,1047658,3198848,89835,596901,2674
10460,1994,2022,N2,8490149,85,3592181,4083367,61,24,85,87881,164443,4479,9230,0
10462,1995,2022,N2,2936908,3,507453,586315,2,1,3,36548,18601,0,3297,0
10463,1998,2022,N2,4529975,39,1262940,1280460,25,14,39,24749,36243,9540,2600,0
10464,1998,2022,H1,81480966,49,5035258,5075956,26,23,49,628292,2340822,606,50238,0
10466,1993,2022,N2,276030112,617,30733165,33177867,416,205,621,1047658,3198848,89835,596901,2674
10467,1957,2022,N2,2803075,30,1174533,1217891,18,12,30,36145,132672,1258,7976,0
10468,1972,2022,N2,1284591,17,586563,586563,7,10,17,0,0,2125,2354,0
10469,1972,2022,H1,38433732,131,6257327,6684404,79,53,132,315704,6609,11847,66616,0
10472,1982,2022,N2,14667897,95,3748554,3830477,53,42,95,166399,226499,19518,122297,0
10474,1982,2022,N2,17389170,110,6153655,6378192,60,50,110,45897,794787,15346,139072,0
10475,1981,2022,N2,2007380,11,442341,534621,2,9,11,14827,114604,3023,12699,0
10476,1987,2022,N2,8234807,7,589486,602229,6,2,8,94781,53718,417,3257,0
10477,1994,2022,H1,26638408,107,12753880,15611258,56,51,107,279619,719720,1745,58388,0
19360,1988,2022,H1,3439051,43,1490453,1592975,24,22,46,26027,125964,3292,24460,0
10479,1989,2022,M1,35487972,200,13512207,14504682,82,118,200,0,276590,1794,13245,0
10480,1990,2022,H1,10368243,79,3042365,3228690,35,44,79,115437,171553,7832,26633,0
10481,1990,2022,H1,14449501,22,767566,780326,4,18,22,224736,408538,235,13054,0
10483,1992,2022,H1,19665115,78,3479477,3756958,46,37,83,123684,3822,2065,24956,0
10484,1994,2022,H1,7160493,115,3956825,4243628,55,60,115,69817,37945,3048,28949,154
10485,1994,2022,H1,40422927,571,24452305,25016264,210,363,573,217262,249150,545,19909,200
10486,1995,2022,H1,19834431,72,3919677,4000751,53,19,72,221901,6279751,730,24869,0
10487,1995,2022,H1,23693214,309,12749733,13837686,182,143,325,229007,155285,19924,184874,0
10488,1995,2022,H1,18447593,145,5205367,5877685,66,87,153,95021,71343,209,24414,0
10489,1995,2022,H1,17007663,316,11293625,11900242,174,142,316,183735,164560,27155,246079,85
10490,1995,2022,H1,67710669,203,10222449,10442869,125,78,203,487532,526186,83034,138371,12000
10491,1995,2022,H1,20052269,310,12267779,12847632,162,148,310,230702,689707,13595,166929,0
10492,1995,2022,H1,28492984,83,4320250,4676085,44,39,83,309477,313112,2220,27030,0
10494,1995,2022,H1,170337173,773,34848652,38142619,421,384,805,1333967,24920,64386,578201,0
10495,1995,2022,H1,6293351,60,2526470,2655996,28,32,60,74591,36110,5756,25250,0
10496,1999,2022,H1,59067882,255,15224569,15224569,164,135,299,622661,2847782,768,26330,0
10497,2000,2022,H1,17158633,158,9526328,9526328,76,82,158,235369,39688,9229,78605,0
10499,2000,2022,H1,78740964,239,15909415,19005225,117,122,239,629891,639829,6243,149692,0
10500,2001,2022,H1,55279516,136,9491761,9693269,66,88,154,722903,0,19728,235038,0
10501,2001,2022,H1,21485139,75,8124799,8177550,51,24,75,165143,309808,4922,19470,0
