"idnoremp","Seccion22","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
13802,"I1",55,2022,5431626,0,45182,2150142,1868137,162067,113,113,0,0,1878476,1808718,0,69758,0,479853,0,884606,2763082,5322306,3454169,2925149,1996,1662225,0,3769401,0,0,0,0,0,0,104,94,10,"NA","NA","NA",0,0,5,3,2,99,14,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,324303,80450,0,0,162067,2925149,383010,82890,168328,600,7797,178023,0,221427,0,4017,0,180000,132149,368,88332,15704,854,0,86906,0,0,0,6193,0,8267,344884,240393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13803,"I1",55,2022,806555,0,0,323893,318846,0,14,14,0,0,209604,209604,0,0,0,46113,0,79649,289253,806555,487709,289253,2020,0,342118,464437,0,0,0,0,0,0,14,7,7,"NA","NA","NA",0,0,0,0,0,7,7,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,25152,8384,0,0,0,289253,142171,0,30479,0,3570,0,0,0,0,0,0,0,0,4627,0,5830,11627,81196,5091,0,5399,0,2746,19589,11568,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13804,"I1",55,2022,6605481,0,15342,3224834,975558,62652,74,72,0,855289,1217791,347160,0,15342,488072,183818,0,944231,2162022,4475279,3499721,2224674,1991,1998919,4059574,546988,2,1,1,48,33,15,22,12,10,"NA","NA","NA",0,0,2,2,0,48,26,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855289,488072,189357,82984,0,0,62652,2224674,0,2130202,61086,0,19927,89910,0,223197,0,102644,0,0,400,25948,17340,27928,1360,20070,172602,0,48140,24000,21079,15029,0,191482,32490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13805,"I1",55,2022,8487013,13,0,3468202,3408756,63596,50,50,0,504044,1140928,628189,0,8695,115930,144483,0,473198,1614126,8487013,5078257,1677722,1992,0,2015560,6471453,0,0,0,19,7,12,29,16,13,"NA","NA","NA",7,6,0,0,0,32,31,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504044,115930,161230,51555,0,264690,63596,1677722,666489,0,179910,15267,0,35191,1200,27343,0,272502,241946,0,56292,0,143318,46315,49031,33410,529992,260,397703,2267,68175,0,28376,269472,139053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13806,"I1",55,2022,13793940,12,14404,5845550,5751926,272609,77,77,0,660896,1389509,707005,0,21608,145397,155541,0,574671,1964180,13793940,8042014,2236789,2005,0,3684657,10109283,0,0,0,33,10,23,41,19,22,"NA","NA","NA",6,6,2,2,0,37,52,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660896,145397,194531,79202,0,199303,272609,2236789,1100937,0,982815,0,1,59420,0,422977,82787,92917,89922,0,59102,0,255815,71047,1895,41797,26959,760,1086800,622413,24304,0,49894,573426,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13808,"I1",55,2022,7894626,0,20333,3475182,3239676,146293,64,64,0,1257777,1278110,0,0,20333,287469,0,0,516246,1794356,7894626,4654950,1940649,1996,0,1745627,6148999,0,0,0,62,32,30,0,0,0,"NA","NA","NA",0,0,2,1,1,33,31,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257777,287469,177605,51172,0,0,146293,1940649,518023,0,195305,3645,44219,165805,0,26272,0,4959,39456,1092538,28156,40487,180879,81732,19752,7807,122901,0,507865,8602,4079,2383,31638,303205,45474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13809,"I1",55,2022,39402583,10,84667,17808060,16278956,460976,208,208,0,3256075,4258205,917463,0,84667,1302430,432071,0,2717381,6975586,39402583,23123627,7436562,1997,0,14992014,24410569,0,0,0,132,66,66,67,31,36,"NA","NA","NA",5,5,9,4,5,106,112,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3256075,1302430,792972,189908,0,181591,460976,7436562,5294238,0,77782,0,160264,1260503,0,983087,0,16359,282895,0,124242,75256,380616,77533,1610806,85824,965659,84126,2724735,1733300,196991,3791,176435,1026970,285057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13810,"I1",55,2022,10394775,0,49516,4478063,4109831,729951,92,92,0,1998176,2047692,0,0,49516,431555,0,0,782938,2830630,10394775,6284944,3560581,2001,0,3033779,7360996,0,0,0,88,34,54,0,0,0,"NA","NA","NA",0,0,4,3,1,37,55,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998176,431555,269228,82155,0,0,729951,3560581,1558590,0,224139,4644,84676,229070,31027,367413,0,83411,147352,0,195050,30387,83752,37647,17342,129377,213114,16160,249133,36428,31906,9677,105380,547439,44949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13811,"I1",55,2022,4611893,0,25559,1390022,1340404,5321,50,48,0,524923,733893,171411,0,37559,89236,22411,0,197868,931761,4611893,3271489,937082,2005,0,2577282,2034611,2,0,2,34,18,16,9,7,2,"NA","NA","NA",0,0,3,2,1,27,23,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524923,89236,68687,17534,0,0,5321,937082,783985,0,58981,0,25000,19593,0,0,0,0,0,58981,4998,17302,12789,15171,16637,0,110144,0,0,0,1978,0,0,245106,19357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13812,"I1",55,2022,11089266,0,21067,6383684,6131077,137109,75,75,0,1389584,1410651,0,0,21067,313169,0,0,563016,1973667,11089266,4958189,2110776,2003,0,4137254,6952012,0,0,0,73,25,48,0,0,0,"NA","NA","NA",0,0,2,0,2,25,50,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1389584,313169,193560,56287,0,0,137109,2110776,2737688,0,164364,2083,58973,161039,0,37637,0,2766,32403,1610299,30958,90486,112481,115559,49115,7273,298712,0,526704,73049,20827,6447,54171,161187,29463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13813,"I1",55,2022,3008018,0,0,2649816,2523229,83071,63,60,0,933007,933007,0,0,0,190546,0,0,401917,1334924,2938534,415305,1417995,2007,721071,277939,2009008,3,0,3,60,48,12,0,0,0,"NA","NA","NA",0,0,0,0,0,48,15,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933007,190546,159220,52151,0,0,83071,1417995,729684,69484,177600,0,24149,16631,0,2304,0,0,405294,0,2328,0,166948,70859,0,170236,244407,0,111922,0,31681,0,13365,219009,193915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13814,"I1",55,2022,9777725,18,0,6370554,6143334,147899,10,10,0,401540,401540,0,0,0,70068,0,0,148203,549743,9751005,3607671,697642,2016,41304,3217446,6518975,0,0,0,10,4,6,0,0,0,"NA","NA","NA",10,8,0,0,0,14,14,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401540,70068,48402,29733,0,498058,147899,697642,1491627,26720,44301,31877,86032,73281,0,0,0,185190,0,2762833,35643,25034,173236,41015,5161,24224,267341,17288,154992,30430,65162,0,15388,287797,27924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13815,"I1",55,2022,14725783,18,26500,5531632,5417182,86227,72,72,0,135993,1738977,1576484,0,26500,31074,425650,0,780407,2519384,14725783,9308601,2605611,1996,0,3876017,10849766,0,0,0,1,0,1,69,31,38,"NA","NA","NA",8,10,2,0,2,39,51,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135993,31074,234013,80123,9547,441277,86227,2605611,1069668,0,876780,27306,23694,57690,3600,465421,85045,0,227744,0,9440,109937,146977,57451,51855,51359,232519,4082,288043,550739,12200,2680,39201,565584,131340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13816,"I1",55,2022,35033611,85,20000,14269615,13792315,550180,81,81,0,2746847,2766847,0,0,20000,659670,0,0,1052894,3819741,35033611,21241296,4369921,2012,0,12077258,22956353,0,0,0,79,34,45,0,0,0,"NA","NA","NA",34,51,2,1,1,69,97,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2746847,659670,290929,93498,8797,1874239,550180,4369921,4077257,0,1723965,18778,281919,133784,0,496013,0,66206,0,0,19945,94434,521759,218490,124947,84236,1071510,1533,1010987,7820,46253,0,112570,1587845,695125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13817,"I1",55,2022,16037620,7,42315,9966157,9441232,522653,163,163,0,3372827,3415142,0,0,42315,890802,0,0,1838296,5253438,15991542,6550310,5776091,1957,57598,12354662,3625360,0,0,0,159,92,67,0,0,0,"NA","NA","NA",7,0,4,2,2,101,69,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3372827,890802,962450,280416,0,265826,522653,6071463,3061371,46078,267433,15719,91787,326601,3109,329700,153255,708388,50245,945422,150596,210364,86612,97642,4355,40498,1776319,50494,0,0,6538,19443,109053,858885,290424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13818,"I1",55,2022,6079202,18,38160,2442239,2369726,0,27,27,0,693490,731650,0,0,38160,263526,0,0,437898,1169548,6079202,3709476,1169548,2015,0,2751203,3327999,0,0,0,24,10,14,0,0,0,"NA","NA","NA",11,7,3,0,3,21,24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,693490,263526,174997,37214,0,401806,0,1207387,880791,0,7060,0,54925,6678,0,2174,0,9403,0,0,7962,15644,230557,30261,86,4268,417168,0,0,0,21527,0,22335,273148,56446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13819,"I1",55,2022,32313376,71,0,8601750,8183267,122328,91,91,0,3385991,3402991,0,0,17000,760564,0,0,1317943,4720934,32313376,24130109,4843262,2012,0,9818742,22494634,0,0,0,89,35,54,0,0,0,"NA","NA","NA",29,42,0,0,0,66,96,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3385991,760564,428203,129176,0,1981755,122328,4843262,2267546,0,0,0,307896,70850,0,292581,0,48630,0,0,12180,2133,154180,117947,4263,59675,615848,0,1223971,0,12000,39070,93423,822820,474982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13820,"I1",55,2022,3826720,0,0,2968642,1313866,50000,48,47,0,672526,825588,153062,0,0,149582,33736,0,310835,1136423,3826720,2512854,1186423,1976,0,567799,3258921,1,1,0,31,21,10,16,12,4,"NA","NA","NA",0,0,0,0,0,34,14,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672526,149582,96999,30518,0,0,50000,1186423,925072,0,73197,0,11468,44355,1595765,0,0,0,5934,0,8996,9742,2030,9445,3520,0,20830,829,0,558,3376,110,13822,195000,44593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13824,"I1",55,2022,1113158,0,0,999847,836742,1698,33,33,0,431124,431124,0,0,0,98425,0,0,198815,629939,1113158,276416,631637,1998,0,213060,900098,0,0,0,33,22,11,0,0,0,"NA","NA","NA",0,0,0,0,0,22,11,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431124,98425,69727,30663,0,0,1698,631637,111272,0,12000,0,61458,94440,0,0,0,4531,0,0,0,0,128438,18204,0,0,120000,0,0,0,6079,0,4845,133645,304935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13826,"I2",56,2022,15866325,0,0,8973470,8659860,78047,109,106,0,1850510,1872010,0,0,21500,353882,0,0,691587,2563597,15866325,7206465,2641644,1976,0,131586,15734739,3,2,1,103,50,53,0,0,0,"NA","NA","NA",0,0,0,0,0,53,56,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850510,353882,259846,77859,0,0,78047,2641644,7104792,0,194532,1664,182015,117869,0,5165,0,142771,0,530946,7083,26761,97042,29166,1355,35426,72191,0,0,5319,15052,0,71988,239812,92521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13828,"I2",56,2022,150451212,3,248094,97338040,94644552,4995815,1305,1305,0,15800883,24383327,8173050,0,409394,3769302,1848903,0,10338450,34721777,150415989,55771437,39717592,1994,78439,183245,150189528,0,0,0,745,686,59,511,452,59,"NA","NA","NA",3,0,23,20,3,1184,124,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15800883,3769302,3515919,1057033,147293,51068,4995815,39717592,68405533,35223,1134984,50410,1405640,1000074,0,2311899,0,890030,1404207,6602773,2898074,123053,432716,133775,1678206,277319,2817142,114568,0,9369,665843,42412,850433,3080539,922750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13829,"I2",56,2022,28453109,0,121817,15147674,13533605,510654,331,331,0,1252362,6981137,5580433,0,148342,231225,1278586,0,2909174,9890311,28358603,14824998,10400965,1993,318900,0,28134209,0,0,0,28,13,15,292,100,192,"NA","NA","NA",0,0,8,0,8,114,217,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252362,231225,1061420,337943,0,0,510654,10400965,5990690,94506,583229,2248,183302,1265984,0,531336,0,0,105290,1525080,286070,40032,271620,188647,217972,779396,1258519,94047,10336,387235,65314,43494,249570,712156,261601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13830,"I2",56,2022,5197631,0,0,3329430,3122933,0,35,34,0,666800,666800,0,0,0,141250,0,0,285933,952733,5197631,2074698,952733,1999,0,0,5197631,1,1,0,34,21,13,0,0,0,"NA","NA","NA",0,0,0,0,0,22,13,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,666800,141250,118038,26645,0,0,0,952733,2420520,0,60000,0,112580,87428,0,0,0,0,0,142200,0,0,108450,28748,51859,0,15740,0,0,0,6025,22580,215850,45600,11850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13832,"I2",56,2022,18209107,20,12000,3258253,2835974,150047,78,71,0,978325,1245735,255410,0,12000,486789,189785,0,1390684,2636419,18209107,15373133,2786466,2016,0,0,18209107,7,6,1,51,26,25,19,8,11,"NA","NA","NA",9,11,1,1,0,50,48,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,978325,486789,255110,134000,325000,456320,150047,2786466,0,0,195000,0,278000,123000,0,10990,78000,0,0,0,78000,289745,12500,38963,177020,258960,635000,22000,0,77354,11890,78000,325000,44511,68000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13833,"I2",56,2022,10859471,0,36500,7356663,7155741,499566,101,101,0,1624141,1660641,0,0,36500,303283,0,0,598116,2258757,10859471,3703730,2758323,2002,0,0,10859471,0,0,0,97,51,46,0,0,0,"NA","NA","NA",0,0,4,2,2,53,48,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1624141,303283,213489,70365,10979,0,499566,2758323,3672866,0,134548,3344,105447,61687,0,737518,0,1379,0,992749,0,43950,63232,55942,48035,237541,129291,6977,596667,15039,23623,0,55136,317097,54595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13834,"I2",56,2022,16188362,0,9060,11275095,10993460,224199,72,72,0,1520015,1549504,0,0,29489,361982,0,0,672015,2221519,16188362,5194902,2445718,2009,0,463549,15724813,0,0,0,68,30,38,0,0,0,"NA","NA","NA",0,0,1,0,1,32,40,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520015,361982,232013,78020,0,0,224199,2445718,6508141,0,787377,0,33138,19936,191208,513484,0,154544,58813,690595,10996,10306,40208,32592,327241,155816,1349521,0,0,175535,16169,1902,53552,106149,37872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13835,"LN1",68,2022,7915718,0,52008,4185871,2265825,331667,109,109,0,2323610,2375618,0,0,52008,511194,0,0,1168265,3543883,7915718,5649893,3875550,1974,0,317136,7598582,0,0,0,104,70,34,0,0,0,"NA","NA","NA",0,0,5,3,2,73,36,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2323610,511194,687933,197507,0,0,331667,4103919,0,0,534286,0,84929,1786430,31197,368312,0,0,57287,56738,151290,462725,11747,76004,8061,36011,69533,0,6505,94317,37022,98040,176860,38577,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13836,"I2",56,2022,5900272,0,0,3527796,3225481,129196,57,55,0,1136098,1147048,0,0,10950,211868,0,0,483140,1630188,5896864,2671383,1759384,1978,3409,0,5896863,2,1,1,53,32,21,0,0,0,"NA","NA","NA",0,0,0,0,0,35,22,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136098,211868,496764,46575,0,0,129196,2031451,2228411,3408,280342,2520,67878,223815,0,255440,0,35028,193,42957,2150,14359,36990,11806,66378,26315,76238,24008,0,0,23272,0,21276,59375,25637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13837,"I2",56,2022,432399996,79,1504421,342334282,288044549,7968318,5179,5179,0,19801350,102111847,80495284,0,1815213,4823544,18293877,0,43042400,145154247,386461807,98417258,153122565,1981,58687477,1310826,372401693,0,0,0,394,260,134,4571,2924,1647,"NA","NA","NA",59,20,167,97,70,3369,1889,5258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19801350,4823544,14539600,5119618,265761,1905141,7968318,153122565,223815062,45938189,2541110,12400815,4192104,2196509,1519782,8920156,3510681,2746475,1333500,1760657,365594,1203283,343761,1079396,9380400,36562,5142637,475030,882860,0,1321500,949055,3563886,2809071,2001066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13838,"I2",56,2022,23993530,10,127507,13386094,13082503,492122,340,340,0,1094214,8285665,6988696,0,202755,240728,1607400,0,3217314,11502979,23993530,10911027,11995101,1982,0,164793,23828737,0,0,0,22,22,0,295,295,0,"NA","NA","NA",10,0,12,12,0,350,0,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094214,240728,997373,371813,0,221209,492122,11995101,10735750,0,131244,0,141651,141796,0,296617,0,247084,0,84842,19450,52466,67294,26211,745870,0,143723,4451,0,5681,26944,12311,14103,156506,110891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13839,"I2",56,2022,97222806,454,43667,67163489,65318102,1346623,990,987,0,3320766,19029537,15368120,0,340651,724591,3353324,0,7288033,26317570,97222806,31904704,27664193,1985,0,0,97222806,3,1,2,63,34,29,887,625,262,"NA","NA","NA",345,109,4,2,2,1028,416,1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320766,724591,2451134,758984,0,8346345,1346623,27664193,44695686,0,197586,0,921307,803355,0,1951282,126720,205297,65494,2089034,5521,228312,501739,215289,966138,66618,1222382,85698,280114,30888,527911,48131,701186,1975606,905850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
