"idnoremp","Seccion21","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gppsi","gpper","gpppsp","gpppst","gsppt","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","occree","ocgoi","ocgpc","ocgog","ocgtg","ocgamc","ocgtgno","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppsied1","gppsied2","gppsied3","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gpppsted1","gpppsted2","gpppsted3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3","opcomex"
13545,"N3",80,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13546,"N4",82,2021,40382769,0,451402,13675794,12194205,0,986,986,0,2575480,15347167,12320285,0,451402,566606,2710463,0,6418727,21765894,40450070,28255865,21765894,1994,0,0,40382769,0,0,0,94,50,44,838,530,308,0,0,0,0,0,54,34,20,614,372,986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2575480,566606,NA,NA,2527771,613887,0,0,0,21765894,0,0,306674,0,500039,NA,861474,0,NA,3833134,NA,NA,0,258160,148493,4653478,40163,164803,30067,1765644,36505,965,570489,25373,0,0,0,0,80000,400150,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13547,"H1",52,2021,3565519,13,26060,900266,843608,226464,74,70,0,1223121,1344968,95787,0,26060,217492,14634,0,606741,1951709,3565519,2721911,2178173,1995,0,0,3565519,4,2,2,57,29,28,10,5,5,0,0,0,8,5,3,3,0,47,40,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223121,217492,NA,NA,318459,56156,0,233885,226464,2178173,0,0,83342,0,32213,NA,15326,3802,NA,62682,NA,NA,0,0,0,139221,16386,38155,3805,71529,6889,912,71884,19323,16264,0,46482,0,4472,33694,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13548,"N4",82,2021,2450261,0,0,249212,180008,280940,64,63,0,140965,988249,847284,0,0,31012,186402,0,417736,1405985,2450261,2270253,1686925,1998,0,0,2450261,1,0,1,1,1,0,62,20,42,0,0,0,0,0,0,0,0,21,43,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140965,31012,NA,NA,158120,42202,0,0,280940,1686925,0,0,73566,0,60594,NA,7535,0,NA,46403,NA,NA,0,1675,0,0,6941,9274,994,6129,736,0,18148,750,0,0,4252,57,0,12158,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13550,"N3",78,2021,15756334,0,176553,530532,308975,515942,592,592,554,330835,9510986,0,8975748,204403,70699,0,2214771,4096107,13607093,15686700,15377725,14123035,2005,76832,0,15679502,0,0,0,14,9,5,0,0,0,554,288,266,0,0,20,14,6,313,279,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330835,70699,NA,NA,1405849,395898,0,0,1031884,14630087,0,69634,116831,0,149927,NA,55,0,NA,0,NA,NA,0,11616,0,5042,359,17838,916,11680,3532,0,2756,18837,7681,0,5339,219,103952,4318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13552,"H1",52,2021,4416567,0,0,2715013,2650165,13343,75,75,0,301578,995674,694096,0,0,66776,152370,0,444312,1439986,4416567,1766402,1453329,2003,0,18599,4397968,0,0,0,12,6,6,63,17,46,0,0,0,0,0,0,0,0,23,52,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301578,66776,NA,NA,195547,29619,0,0,13343,1453329,2465800,0,25260,0,44608,NA,18633,0,NA,3609,NA,NA,0,0,0,32200,0,64266,1155,10379,3076,0,8608,1220,0,0,5516,29,18139,12515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13554,"LN1",68,2021,21150598,1,24470,9411767,8970189,266347,94,94,0,1180568,1832787,621594,0,30625,261171,173116,0,824411,2657198,21150598,12180409,2923545,1995,0,0,21150598,0,0,0,41,24,17,50,18,32,0,0,0,1,0,2,1,1,44,51,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180568,261171,NA,NA,306367,83757,0,34224,266347,2923545,0,0,382819,7463,119540,NA,8448,227270,NA,536723,NA,NA,0,5411372,0,0,19558,724417,611724,43223,3462,2460,14901,1164,190,53898,114480,48518,60960,984953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13557,"N3",78,2021,6646816,0,0,215918,172335,262825,275,275,273,0,4047180,72164,3975016,0,0,16810,1016349,1828603,5875783,6646816,6474481,6138608,2004,0,0,6646816,0,0,0,0,0,0,2,2,0,273,114,159,0,0,0,0,0,116,159,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,610827,184617,0,0,525649,6401432,0,0,3634,0,6222,NA,35657,0,NA,28680,NA,NA,0,0,0,19083,0,19001,0,3790,33935,0,1393,0,0,92,927,0,63504,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13558,"N3",81,2021,8456995,0,0,967472,904981,696366,340,340,0,0,4613033,4613033,0,0,0,1243532,0,2073977,6687010,8456995,7552014,7383376,2004,0,0,8456995,0,0,0,0,0,0,340,85,255,0,0,0,0,0,0,0,0,85,255,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,669291,161154,0,0,696366,7383376,0,0,13890,0,9127,NA,44363,0,NA,87173,NA,NA,0,0,2474,80462,551,0,1912,5858,23217,90,53594,11912,0,4860,4714,1003,605856,16069,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13559,"H1",52,2021,12069457,0,54390,1629089,1469370,208426,258,258,0,3837738,3892129,0,0,54391,813467,0,0,1637846,5529975,12069457,10600087,5738401,1999,0,0,12069457,0,0,0,246,82,164,0,0,0,0,0,0,0,0,8,3,5,89,169,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3837738,813467,NA,NA,679571,144808,0,0,208426,5738401,192292,0,195104,0,54289,NA,94501,0,NA,539014,NA,NA,0,0,10675,186826,3461,28786,4877,45359,2447,0,26509,14688,0,397,17689,3539,159865,48771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13560,"Q",86,2021,80000390,0,126788,46088563,45728002,438958,412,412,0,12284856,12411644,0,0,126788,2929296,0,0,6500749,18912393,80000390,34272388,19351351,1926,0,676805,79323585,0,0,0,397,285,112,0,0,0,0,0,0,0,0,15,8,7,293,119,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12284856,2929296,NA,NA,3266800,1141754,0,0,438958,20188452,15687939,0,22550886,0,13933,NA,270980,0,NA,3326513,NA,NA,0,1581200,159368,0,21823,276494,79470,186273,1439,7354,717821,1337,0,0,165753,4054,167883,839786,28257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13562,"I1",55,2021,925000,0,0,407850,301494,44500,26,25,0,405000,405000,0,0,0,99800,0,0,224101,629101,925000,623506,673601,2007,0,0,925000,1,0,1,25,15,10,0,0,0,0,0,0,0,0,0,0,0,15,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405000,99800,NA,NA,88500,44200,0,0,44500,682000,48800,0,12900,6500,14000,NA,90000,0,NA,3200,NA,NA,0,0,0,99500,0,0,42000,29000,0,0,2500,0,0,0,950,0,0,48000,10500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13563,"J3",61,2021,17242030,0,119828,7273861,6879470,372908,392,392,0,5837747,5993302,0,0,155555,1006217,0,0,2392965,8386267,17242030,10362560,8759175,2012,0,0,17242030,0,0,0,374,35,339,0,0,0,0,0,0,0,0,11,3,8,40,352,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5837747,1006217,NA,NA,1386736,232158,0,0,372908,8991321,2105527,0,220989,0,167475,NA,180927,0,NA,654109,NA,NA,0,154605,2686209,248125,0,141686,7369,217997,55630,0,50605,47005,0,11300,4122,144303,148610,27268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13564,"I1",55,2021,3042391,0,0,1363820,1124813,84094,57,57,0,1065988,1065988,0,0,0,220900,0,0,410210,1476198,2877031,1752218,1560292,2007,323432,859150,1859809,0,0,0,57,46,11,0,0,0,0,0,0,0,0,0,0,0,46,11,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065988,220900,NA,NA,146225,43085,0,0,84094,1560292,250994,165360,26400,3375,17840,NA,47281,0,NA,7020,NA,NA,0,113617,20066,120000,6439,0,81618,47740,3556,48144,50383,0,0,0,4034,0,9123,209422,131408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13565,"I1",55,2021,1632104,0,0,555912,499281,40614,43,39,0,527712,541355,0,0,13643,126428,0,0,229749,771104,1618660,1119379,811718,2005,24544,327779,1279781,4,2,2,37,22,15,0,0,0,0,0,0,0,0,0,0,0,26,17,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527712,126428,NA,NA,82322,20999,0,0,40614,811718,155114,13444,20810,849,16815,NA,23114,0,NA,38240,NA,NA,0,18255,0,0,15619,6726,24108,6582,169,621,18636,0,0,0,337,0,13253,144043,39177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13566,"I1",55,2021,991885,9,0,479264,393664,11163,11,11,0,140056,140056,0,0,0,35122,0,0,62054,202110,922296,528632,213273,2008,109907,25000,856978,0,0,0,11,7,4,0,0,0,0,0,0,8,1,0,0,0,15,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140056,35122,NA,NA,21050,5882,0,139662,11163,213273,37344,69589,12276,0,3641,NA,10306,0,NA,11338,NA,NA,0,0,0,0,0,603,40195,8411,47,140,15627,0,0,0,897,0,4747,76418,48023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13567,"I1",55,2021,4911445,0,13320,2124479,2108172,87692,79,77,0,736110,1109473,360043,0,13320,170462,82810,0,540514,1649987,4911445,2803273,1737679,2009,0,2244015,2667430,2,1,1,42,26,16,33,18,15,0,0,0,0,0,2,1,1,46,33,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736110,170462,NA,NA,220080,67162,0,0,87692,1737679,1232761,0,68891,0,3810,NA,4350,0,NA,0,NA,NA,0,0,0,0,0,43705,6603,60472,52307,11123,249635,69365,0,0,13698,17483,8846,227666,53764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13568,"LN1",77,2021,2767209,0,0,2018599,1937986,47951,15,15,0,0,282733,282733,0,0,0,65635,0,135350,418083,2767209,829223,466034,2005,0,273593,2493616,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,6,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,54544,15171,0,0,47951,466034,1499566,0,4417,0,24001,NA,32836,20341,NA,223270,NA,NA,93966,4025,0,0,16889,5967,3810,11014,915,1754,14551,17715,0,25165,6054,1484,3206,6783,870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13569,"Q",86,2021,11729344,0,16293,7919844,3758817,32394,113,111,0,0,1868126,1851833,0,16293,0,422403,0,820408,2688534,7755567,3996750,2720928,2008,4159730,1308474,6261140,2,1,1,0,0,0,109,75,34,0,0,0,0,0,2,2,0,78,35,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,314537,83468,0,0,32394,2720928,2130201,3973777,164722,0,15821,NA,157298,0,NA,326458,NA,NA,64947,40837,8500,140465,46656,18990,27070,61924,51558,76946,273566,0,41602,0,42015,31134,7199,215407,2751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13571,"N3",81,2021,2623088,0,0,284016,229541,181062,150,150,0,0,1494805,1494805,0,0,0,342764,0,633401,2128206,2623088,2393547,2309268,2000,0,35388,2587700,0,0,0,0,0,0,150,100,50,0,0,0,0,0,0,0,0,100,50,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,230193,60444,0,0,181062,2309268,120099,0,15193,0,1537,NA,4286,47700,NA,46743,NA,NA,0,944,0,0,0,704,580,1785,150,2998,1199,179,5407,116,3902,11345,17847,1302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13573,"N3",81,2021,24412377,0,0,4288542,3762295,4408775,717,717,0,8179658,8179658,0,0,0,1888778,0,0,3785249,11964907,24412377,20650082,16373682,2005,0,0,24412377,0,0,0,717,480,237,0,0,0,0,0,0,0,0,0,0,0,480,237,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8179658,1888778,NA,NA,1551272,345199,0,0,4408775,16373682,1770113,0,103693,0,33426,NA,13016,460729,NA,127027,NA,NA,0,41148,12233,0,4641,86253,2335,18095,106024,5136,757592,3483,0,1995,5226,53856,672636,9797,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13574,"LN1",68,2021,5576849,0,30920,443089,363639,0,209,209,0,741386,3079265,2306959,0,30920,130816,484101,0,1380248,4459513,5576849,5213210,4459513,1982,0,3587,5573262,0,0,0,39,30,9,167,80,87,0,0,0,0,0,3,2,1,112,97,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741386,130816,NA,NA,644657,120674,0,0,0,4459513,0,0,32744,0,36907,NA,26416,12785,NA,155080,NA,NA,0,0,0,0,0,2601,2737,24387,6112,11800,87077,0,0,0,11629,0,783,32031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13575,"LN1",68,2021,8776945,0,10365,6398884,5983397,92434,42,42,0,957987,968352,0,0,10365,149697,0,0,409702,1378054,8776945,2793548,1470488,2004,0,4255086,4521859,0,0,0,41,19,22,0,0,0,0,0,0,0,0,1,1,0,20,22,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957987,149697,NA,NA,199999,70534,0,0,92434,1481016,0,0,930305,0,42828,NA,179357,142261,NA,799537,NA,NA,0,1809480,0,0,106004,104604,67096,99444,0,944910,744961,886,0,23366,6959,0,12260,384626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13579,"N3",80,2021,7922951,0,0,653874,607159,169744,292,292,0,544828,4248981,3704153,0,0,134681,852174,0,1824976,6073957,7922951,7315792,6243701,2006,0,0,7922951,0,0,0,7,1,6,285,20,265,0,0,0,0,0,0,0,0,21,271,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544828,134681,NA,NA,670372,167749,0,0,339487,6413444,140,0,44295,0,2319,NA,38712,0,NA,0,NA,NA,0,6815,5525,122060,6845,36889,7462,50357,574,4688,0,12725,0,149164,15357,24362,107926,16959,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13581,"H1",52,2021,23082321,0,154155,5740110,5266649,570000,577,577,0,1901899,9680093,7616039,0,162155,477000,1792000,0,4232000,13912093,23082321,17815672,14482093,2008,0,487000,22595321,0,0,0,111,32,79,443,91,352,0,0,0,0,0,22,7,15,131,446,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901899,477000,NA,NA,1577000,386000,0,0,570000,14482093,1381000,0,124000,0,257000,NA,140000,42000,NA,420000,NA,NA,350000,233000,3000,562110,2000,178000,150000,58000,168000,0,476000,49000,0,0,186000,21000,625000,315000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13582,"N3",81,2021,2589864,0,0,573747,518533,94715,85,85,0,0,1189593,1189593,0,0,0,291932,0,559731,1749324,2587560,2069027,1844039,2008,8335,0,2581529,0,0,0,0,0,0,85,5,80,0,0,0,0,0,0,0,0,5,80,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,216861,50938,0,0,94715,1844039,56072,2304,22762,6348,26708,NA,21980,0,NA,0,NA,NA,15400,7941,0,0,13908,42741,9893,6580,820,95084,149331,4558,18704,10708,14408,23456,9581,14340,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13585,"N3",81,2021,17609003,0,0,1916981,455617,0,398,398,0,1715327,9466917,7649353,0,102237,299039,1808555,0,3953888,13420805,16509003,16053386,13420805,2000,1397409,0,16211594,0,0,0,75,35,40,315,148,167,0,0,0,0,0,0,0,0,191,207,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715327,299039,NA,NA,1435964,410330,0,0,0,13420805,0,1100000,131400,0,172214,NA,185902,0,NA,0,NA,NA,2695,0,6600,190044,1987,9268,829,36676,415,904,40642,29,0,229,7984,4490,2920,21752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13586,"H1",52,2021,18299150,0,0,1246453,995429,1080000,983,983,0,1005216,14285961,13280745,0,0,221281,2972201,0,5988482,20274443,18299150,17303721,21354443,2007,0,0,18299150,0,0,0,58,36,22,925,128,797,0,0,0,0,0,0,0,0,164,819,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005216,221281,NA,NA,2245000,550000,0,0,1080000,21354443,0,0,93038,0,102163,NA,139746,0,NA,34638,NA,NA,0,13727,0,128534,17597,1028,2372,37939,31641,11836,20624,28763,0,45653,51556,10256,446331,29011,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
