"";"idnoremp";"Seccion20";"Division";"periodo";"intio";"pottcag";"gppgpa";"ocgtot";"CONINTER";"OTROSG";"PEROCU";"PEREMU";"PMISION";"SULPERM";"SULSAL";"SULTEMP";"SULMISION";"SULAPRENDIZ";"PRESPERM";"PRESTEMP";"PRESMISION";"PRESTA";"REMU";"PROBRU";"VALAGRE";"TOTG";"idaio";"imesetot";"inoio";"insertot";"potpsfr";"pompsfr";"pohpsfr";"potperm";"pomperm";"pohperm";"pottcde";"pomtcde";"pohtcde";"pottmoe";"pomtmoe";"pohtmoe";"pomtcag";"pohtcag";"potpau";"pompau";"pohpau";"pomtot";"pohtot";"pottot";"pompsfr1";"pohpsfr2";"pompsfr3";"pohpsfr4";"pompsfr5";"pohpsfr6";"pomperm1";"pohperm2";"pomperm3";"pohperm4";"pomperm5";"pohperm6";"pomtcde1";"pohtcde2";"pomtcde3";"pohtcde4";"pomtcde5";"pohtcde6";"pomtcag1";"pohtcag2";"pomtcag3";"pohtcag4";"pomtcag5";"pohtcag6";"pomtdhc";"pohtdhc";"pomtmad";"pohtmad";"pompau1";"pohpau2";"pomtot1";"pohtot2";"pomtot3";"pohtot4";"pomtot5";"pohtot6";"ththca";"thtmas";"gppsi";"gpper";"gpppsp";"gpppst";"gsppt";"gppcpo";"gppano";"gppavo";"gpppta";"gppgpn";"gpptpot";"ocgrps";"gmesetot";"gsptot";"ocgrc";"ocgid";"occree";"ocgoi";"ocgpc";"ocgog";"ocgtg";"ocgamc";"ocgtgno";"gouts";"ocgsv";"ocgee";"ocgar";"ocgca";"ocgse";"ocgsp";"ocgco";"ocgfa";"ocgpp";"ocgnr";"ocggv";"ocgct";"ocggr";"ocgup";"ocgcl";"ocgusi";"ocgspe";"ocgsgn";"gppsied1";"gppsied2";"gppsied3";"gppered1";"gppered2";"gppered3";"gpppsp1";"gpppsp2";"gpppsp3";"gpppsted1";"gpppsted2";"gpppsted3";"gppcpoed1";"gppcpoed2";"gppcpoed3";"gppanoed1";"gppanoed2";"gppanoed3";"gppavoed1";"gppavoed2";"gppavoed3";"gppdocen";"gppgpaed1";"gppmoni";"gppgpned1";"gppgpned2";"gppgpned3";"gpptpoted1";"gpptpoted2";"gpptpoted3";"opcomex"
"4043";13354;"N2";79;2020;10465;0;0;240899;147043;0;7;7;0;133520;416000;282480;0;0;11582;31625;0;89585;505585;3216;-143827;505585;1986;0;0;10465;0;0;0;2;1;1;5;3;2;0;0;0;0;0;0;0;0;4;3;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;133520;11582;0;0;10484;35894;0;0;0;505585;7249;0;10000;0;1169;0;84054;0;0;0;0;0;0;0;0;62440;0;0;9305;9670;0;0;2452;0;0;0;2056;216;0;46671;5617; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4044";13355;"H1";52;2020;7343282;0;25603;1654212;1442228;595883;141;141;0;2907731;2933334;0;0;25603;506522;0;0;944633;3877967;7343282;5901054;4473850;1995;0;0;7343282;0;0;0;138;86;52;0;0;0;0;0;0;0;0;3;3;0;89;52;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2907731;506522;0;0;325112;112999;0;0;595883;4473850;0;0;95160;0;86351;0;98692;13334;0;394684;0;0;0;46119;41110;144688;26482;24491;13360;175658;43229;2000;101974;16476;47767;49093;98962;21135;39356;73359;732; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4045";13356;"H1";52;2020;4856549;0;30255;1045242;916489;416521;107;107;0;1812987;1843242;0;0;30255;462573;0;0;791497;2634739;4856549;3940060;3051260;1982;0;0;4856549;0;0;0;103;50;53;0;0;0;0;0;0;0;0;4;3;1;53;54;107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1812987;462573;0;0;246497;82427;0;0;416521;3051260;0;0;68844;0;55718;0;62663;1810;0;43551;0;0;0;25328;0;121927;12528;9837;5171;138523;1022;0;4462;5357;363622;3358;25872;6988;32242;56201;218; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4046";13357;"H1";52;2020;5524724;0;42396;1704475;1590905;341627;101;101;0;1966455;2008851;0;0;42396;496353;0;0;882129;2890980;5524724;3933819;3232607;1982;0;20745;5503979;0;0;0;97;58;39;0;0;0;0;0;0;0;0;4;2;2;60;41;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1966455;496353;0;0;303543;82233;0;0;341627;3232607;4974;0;216414;21447;64011;0;41472;0;0;110463;0;0;547425;17799;26877;138673;42137;55299;5196;88604;64776;3754;114799;6209;0;7499;54003;22495;7206;42880;63; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4047";13358;"H2";53;2020;15493180;0;101204;3749590;3489860;655199;437;437;0;6290484;6391688;0;0;101204;1166425;0;0;2679879;9071567;15493180;12003320;9726766;1992;0;246038;15247142;0;0;0;429;128;301;0;0;0;0;0;0;0;0;8;6;2;134;303;437; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6290484;1166425;0;0;1520619;269322;0;0;655199;10003253;109482;0;44876;0;126566;0;18550;80922;0;476465;0;0;0;52292;368374;572451;27593;66780;35573;420621;315600;11724;407881;103735;27293;6267;50593;41716;165253;217191;1792; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4048";13360;"H2";53;2020;5749925;0;0;2904057;2599881;300070;148;148;0;235354;1928421;1693067;0;0;59147;428299;0;871151;2799572;5749925;3150044;3099642;1985;0;584709;5165216;0;0;0;17;2;15;131;33;98;0;0;0;0;0;0;0;0;35;113;148; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;235354;59147;0;0;301966;81739;0;0;300070;3099642;1891979;0;43162;0;62726;0;234735;0;0;236303;0;0;0;6220;12911;104669;624;13884;4548;38734;1891;1226;86287;3716;0;0;95307;793;29877;33982;483; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4049";13361;"J3";61;2020;2239421;0;0;414083;359040;1208;3;3;0;27650;27650;0;0;0;7611;0;0;8035;35685;2239421;1880381;36893;1997;0;1710608;528813;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;1;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;27650;7611;0;0;307;117;0;0;1208;36893;83933;0;31479;0;25769;0;26813;0;0;12144;0;0;0;0;6537;25112;9032;129;2525;12437;3400;0;47053;2085;2900;0;1313;40106;10;81306;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4050";13362;"J3";61;2020;14432969;0;15186;1500898;1349115;50891;73;73;0;1608922;1624108;0;0;15186;369000;0;0;758727;2382835;14432969;13083854;2433726;1995;0;0;14432969;0;0;0;71;10;61;0;0;0;0;0;0;0;0;2;0;2;10;63;73; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1608922;369000;0;0;301173;88554;0;0;50891;2433726;490700;0;75616;0;135851;0;8025;0;0;33963;0;0;0;0;0;58707;23653;83538;1722;82381;0;0;98463;3000;0;0;59407;0;22155;323717;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4051";13363;"J3";61;2020;2857293;0;0;2331167;2298820;16231;13;13;0;209820;209820;0;0;0;41186;0;0;84546;294366;2857293;558473;310597;1995;0;0;2857293;0;0;0;13;3;10;0;0;0;0;0;0;0;0;0;0;0;3;10;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;209820;41186;0;0;32732;10628;0;0;16231;310597;496766;0;117539;0;0;0;15332;0;0;56066;0;0;0;0;0;1043402;6675;2882;7330;11760;5552;0;23096;841;152293;0;879;91886;109;298759;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4052";13365;"J3";61;2020;159736664;0;196018;104127119;99693215;4392988;696;696;0;35109163;35330508;0;0;221345;29064957;0;0;40206961;75537469;159736664;60043449;79930457;1961;0;5482281;154254383;0;0;0;670;153;517;0;0;0;0;0;0;0;0;23;3;20;156;540;696; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;35109163;29064957;0;0;6700689;2075787;2365528;0;4392988;79930457;12854172;0;23678773;0;1910770;0;1885151;0;0;16228934;0;0;0;5220276;343687;3768414;38053;5773518;254294;1706520;25614;657461;19560518;88959;0;0;37264;44097;296218;9754426;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4053";13366;"J2";60;2020;131559849;147;0;70923958;63871755;2430611;730;730;0;40719808;40719808;0;0;0;8292981;0;0;16706451;57426259;131559849;67688094;59856870;1956;0;1041758;130518091;0;0;0;730;290;440;0;0;0;0;0;0;46;101;0;0;0;336;541;877; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;40719808;8292981;0;0;6042429;2371041;0;2864750;2430611;59856870;0;0;31128242;5221028;1125193;0;966377;4724944;0;4722023;0;0;1324506;2073658;0;279687;284042;511449;110561;3193525;203267;984846;3938949;1557142;99498;190762;260983;352147;115227;4688661;2491; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3
"4054";13367;"J2";60;2020;9157904;0;50181;4225205;3321947;141747;105;105;0;2663598;2849638;135859;0;50181;609530;29889;0;1161602;4011240;8644361;5322414;4152987;1976;522734;0;8635170;0;0;0;90;40;50;10;5;5;0;0;0;0;0;5;1;4;46;59;105; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2663598;609530;0;0;400992;121191;0;0;141747;4152987;0;513543;526625;143755;92149;0;235357;35426;0;192463;0;0;0;146875;927289;285772;9589;20911;8989;222510;82364;54496;351528;87828;148941;622;31063;0;35088;72022;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3
"4055";13368;"J3";61;2020;23158771;44;0;13439990;12664429;148628;108;108;0;4633387;4633387;0;0;0;2185698;0;0;3182178;7815565;23158771;10494342;7964193;1991;0;116609;23042162;0;0;0;108;53;55;0;0;0;0;0;0;12;32;0;0;0;65;87;152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4633387;2185698;0;0;725842;270638;0;1245180;148628;7964193;3676192;0;328704;41026;243950;0;51886;1216906;0;4338053;0;0;0;645961;127592;85529;148430;375111;22652;33260;24537;6896;150371;35032;294292;0;11379;42466;7236;1099008;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4056";13369;"LN1";68;2020;14955290;0;33853;9365915;9080284;353861;88;88;0;2242209;2914769;638707;0;33853;398363;148341;0;1105668;4020437;14955290;5875006;4374298;1994;0;0;14955290;0;0;0;53;28;25;31;14;17;0;0;0;0;0;4;3;1;45;43;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2242209;398363;0;0;428234;130730;0;0;353861;4374298;4576043;0;324912;0;168104;0;75312;0;0;941379;0;0;0;524812;50242;692627;57229;47304;1158;20420;151940;13126;844850;9068;0;10990;9804;0;15114;831481;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4057";13370;"LN1";68;2020;11748185;0;61513;3741561;3019220;308907;138;138;0;2425547;2487060;0;0;61513;713667;0;0;1367931;3854991;11748185;8728965;4163898;1995;0;0;11748185;0;0;0;129;85;44;0;0;0;0;0;0;0;0;9;6;3;91;47;138; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2425547;713667;0;0;579634;174539;0;0;308907;4263807;0;0;194520;6243;123848;0;56586;513438;0;253522;0;0;0;43141;60395;202523;38321;1651045;2662;202748;4189;139752;74916;69311;0;0;8744;4081;31807;59762;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4058";13371;"LN1";68;2020;5722352;9;17327;2553338;2203553;83641;99;99;0;275134;1785644;1493183;0;17327;61554;340674;0;734342;2519986;5722352;3518799;2603627;1966;0;0;5722352;0;0;0;14;2;12;82;21;61;0;0;0;3;6;3;2;1;28;80;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;275134;61554;0;0;261823;70291;0;211928;83641;2603627;0;0;426742;0;0;0;418242;0;0;688262;0;0;0;66396;50478;0;109016;78997;612;25969;84264;162899;188399;273;0;6825;17098;22496;74239;4391;76; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4059";13373;"LN1";68;2020;4605845;1;0;2221510;1973776;52783;33;33;0;746975;922578;170685;0;4918;120261;40969;0;322193;1244771;4605845;2632069;1297554;2000;0;0;4605845;0;0;0;21;7;14;11;4;7;0;0;0;0;1;0;0;0;12;22;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;746975;120261;0;0;114776;46187;0;32047;52783;1297554;0;0;186626;9730;6324;0;223864;0;0;62166;0;0;8269;85523;241417;0;14296;84086;59189;9521;11396;18209;819664;486;0;5089;6640;640;8390;327938;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4060";13374;"LN1";68;2020;19518299;7;39085;14580223;14031601;227277;94;94;0;1275549;2154196;824685;0;53962;347923;239875;0;1168855;3323051;19518299;5486698;3550328;1981;0;0;19518299;0;0;0;38;9;29;50;16;34;0;0;0;2;5;4;0;4;28;73;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1275549;347923;0;0;410664;156613;13780;134658;227277;3550328;0;0;278378;35853;91233;0;42797;277393;0;430552;0;0;0;4742015;27499;39390;25313;532773;1095519;134174;9926;1463407;3189704;2418;0;155650;13115;15005;110443;1732739;269; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4061";13375;"LN1";77;2020;7988909;32;9802;3708150;3434062;270270;82;82;0;1786629;1796431;0;0;9802;445800;0;0;883864;2680295;7845060;4410998;2950565;2003;297349;0;7691560;0;0;0;81;14;67;0;0;0;0;0;0;8;24;1;1;0;23;91;114; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1786629;445800;0;0;335109;102955;0;573271;270270;2950565;1295411;143849;137116;0;65595;0;50217;0;0;167030;0;0;0;6922;0;326700;11539;138450;8675;35900;175111;5099;157348;25285;12074;37596;24836;241789;31774;36563;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4062";13376;"J4";62;2020;80141128;0;41031;60848981;54739371;1108862;257;257;0;9967898;10008929;0;0;41031;1788657;0;0;4421118;14430047;75426781;20687410;15538909;1991;7083917;0;73057211;0;0;0;253;102;151;0;0;0;0;0;0;0;0;4;0;4;102;155;257; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;9967898;1788657;0;0;1995543;661010;0;0;1108862;15563001;28667650;4714347;9238217;0;697098;0;528130;0;0;305576;0;0;0;0;10496082;124436;253993;817948;12239;3976546;191546;76045;232627;171745;1304;24306;150609;4238;19280;145019;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3
"4063";13377;"J4";62;2020;56843785;4;81080;6687679;6135228;655754;396;396;0;22809090;23046682;142530;0;95062;4898114;39908;0;9764930;32811612;56843785;50708557;33467366;2010;0;0;56843785;0;0;0;374;112;262;11;4;7;0;0;0;3;1;9;5;4;125;275;400; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;22809090;4898114;0;0;3494098;1262669;70141;84619;655754;33467366;1705226;0;1796596;0;176047;0;187660;162999;0;9589;0;0;0;136928;809;1461630;72615;268460;27770;114496;12287;19348;178584;29780;59394;9031;18045;4322;6473;142971;2000; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4064";13379;"J4";62;2020;88214485;2;183008;10170706;8217201;1501769;477;477;0;24267050;24450058;0;0;183008;4439075;0;0;8768375;33218433;87223254;79006053;34720202;1981;1177511;0;87036974;0;0;0;457;196;261;0;0;0;0;0;0;2;0;20;7;13;205;274;479; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;24267050;4439075;0;0;3067088;1262212;0;44782;1501769;34720202;0;991231;2634268;0;880704;0;25629;0;0;161567;0;0;0;101058;3966;1474900;117097;56473;23046;471197;46919;1495120;574484;501838;308625;7289;16035;74;38139;196117;148; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4065";13380;"J4";63;2020;3833088;0;0;447083;412987;115834;89;89;0;1385734;1937236;551502;0;0;327211;126845;0;822091;2759327;3830076;3417089;2875161;1992;91303;0;3741785;0;0;0;48;18;30;41;30;11;0;0;0;0;0;0;0;0;48;41;89; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1385734;327211;0;0;290554;77481;0;0;115834;2875161;0;3012;139096;0;12846;0;15517;0;0;127184;0;0;4500;2323;6033;0;1897;0;2876;21745;2425;5694;42472;3670;0;8128;3339;2405;1812;40109;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4066";13383;"J4";62;2020;10743156;0;25728;4528109;4334624;143945;94;94;0;5116057;5166768;22240;0;28471;677504;3840;0;1585217;6751985;10665709;6331085;6895930;2002;86903;0;10656253;0;0;0;89;29;60;1;0;1;0;0;0;0;0;3;0;3;29;65;94; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;5116057;677504;0;0;664320;239553;0;0;143945;6895930;3531656;77447;147059;0;63260;0;35143;27754;0;102171;0;0;0;0;191032;146427;4642;75151;1349;34097;5292;8406;16409;44220;0;12599;5568;0;3475;11656;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4067";15752;"M1";69;2020;3208848;0;12392;679566;624057;149643;44;44;0;1408239;1476033;55402;0;12392;206501;12534;0;482933;1958966;3208848;2584791;2108609;1987;0;0;3208848;0;0;0;40;22;18;2;0;2;0;0;0;0;0;2;0;2;22;22;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1408239;206501;0;0;180508;83390;0;0;149643;2108609;0;0;129005;0;22192;0;28316;0;0;71991;0;0;0;494;44203;186668;32552;7041;4300;55752;54792;1870;7235;7413;0;0;1905;1191;776;21716;154; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4068";15753;"M1";69;2020;3684709;0;7212;513101;412524;189775;46;45;0;1802220;1815021;0;0;12801;348242;0;0;658632;2473653;3680462;3267938;2663428;1975;0;0;3684709;1;1;0;43;28;15;0;0;0;0;0;0;0;0;1;1;0;30;16;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1802220;348242;0;0;215601;94789;0;0;189775;2663428;0;0;138277;0;28937;0;19435;49511;0;100388;0;0;7550;0;2148;70242;100;22292;239;9998;10569;0;24156;14289;0;0;7855;3975;0;3140;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4069";13385;"I2";56;2020;2890407;1;26318;1097992;914319;22834;98;98;0;1215460;1295035;53257;0;26318;267425;11642;0;525242;1820277;2739407;1825088;1843111;2011;1115239;0;1775168;0;0;0;91;55;36;4;2;2;0;0;0;0;1;3;2;1;59;40;99; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1215460;267425;0;0;191323;54852;0;20784;22834;1843111;340378;151000;6829;0;5155;0;22000;0;0;0;0;0;0;69237;0;74530;4571;2142;59695;485;6;2240;6407;0;0;1633;3205;0;8892;180535;138268; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4070";13386;"H1";52;2020;18892088;9;116221;5262113;5008089;375681;272;272;0;6560337;6687091;0;0;126754;1342099;0;0;2398370;9085461;18892088;13883999;9461142;1995;0;0;18892088;0;0;0;260;148;112;0;0;0;0;0;0;5;4;11;5;6;159;122;281; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6560337;1342099;0;0;778633;277638;0;159412;375681;9461142;0;0;1927366;0;208460;0;16056;0;0;837413;0;0;0;190481;107011;433494;44522;138283;12642;612391;4142;17141;60745;37536;2500;8467;130376;52195;88213;173132;135; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4071";13387;"H1";52;2020;4970007;0;0;2755935;2697266;30138;22;22;0;543981;543981;0;0;0;122052;0;0;249084;793065;4970007;2272741;823203;2000;0;0;4970007;0;0;0;22;12;10;0;0;0;0;0;0;0;0;0;0;0;12;10;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;543981;122052;0;0;87634;25903;13495;0;30138;823203;2460606;0;28304;0;30519;0;26596;0;0;1868;0;0;54534;0;0;36028;1370;54341;2354;33764;0;0;5507;0;0;0;9285;0;0;10859;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
"4072";13388;"M1";71;2020;7088545;0;0;4107611;4056342;18014;36;34;0;406401;934827;528426;0;0;81442;115164;0;390295;1325122;7088545;3032203;1343136;1987;0;867797;6220748;2;1;1;9;3;6;25;7;18;0;0;0;0;0;0;0;0;11;25;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;406401;81442;0;0;159697;33992;0;0;18014;1343136;3725111;0;61253;0;14663;0;33879;0;0;5602;0;0;0;0;113920;29850;17370;23230;704;10696;5;0;0;10728;0;0;6073;31693;5403;17283;148; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4073";13389;"M1";71;2020;9361498;0;0;8139329;7987337;2255;120;120;0;2179217;2179217;0;0;0;390763;0;0;941795;3121012;9361498;1374161;3123267;1989;1792340;0;7569158;0;0;0;120;15;105;0;0;0;0;0;0;0;0;0;0;0;15;105;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2179217;390763;0;0;430055;119600;1377;0;2255;3123267;7538692;0;162627;0;136745;0;12358;0;0;86980;0;0;0;5164;3490;27114;28164;20710;1251;15936;2366;1380;37308;15199;6376;1378;11903;8646;2291;13193;58; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4
"4074";13390;"M1";71;2020;7017984;0;0;4127473;3979639;256451;124;124;0;0;1988466;1988466;0;0;0;527843;0;978881;2967347;7017984;3038345;3223798;2013;0;0;7017984;0;0;0;0;0;0;124;16;108;0;0;0;0;0;0;0;0;16;108;124; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;363056;87982;0;0;256451;3223798;2828631;0;217284;0;30808;0;57640;49954;0;273339;0;0;0;24308;143873;39000;26858;110562;3894;23795;85750;0;82956;14840;5000;4805;17691;31380;16797;38277;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1
"4075";13392;"M1";71;2020;1882390;0;24799;117399;101565;72978;61;61;0;890674;915473;0;0;24799;199435;0;0;346456;1261929;1882390;1780825;1334907;2000;0;0;1882390;0;0;0;58;2;56;0;0;0;0;0;0;0;0;3;1;2;3;58;61; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;890674;199435;0;0;100317;46704;0;0;72978;1334907;0;0;60130;0;1869;0;8401;5145;0;10187;0;0;0;140;0;4817;0;5220;0;7457;0;1543;253;2546;0;2950;54;6687;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2
