"idnoremp","Seccion23","Division","periodo","intio","pottcag","gppgpa","ocgtot","CONINTER","OTROSG","PEROCU","PEREMU","PMISION","SULPERM","SULSAL","SULTEMP","SULMISION","SULAPRENDIZ","PRESPERM","PRESTEMP","PRESMISION","PRESTA","REMU","PROBRU","VALAGRE","TOTG","idaio","imesetot","inoio","insertot","potpsfr","pompsfr","pohpsfr","potperm","pomperm","pohperm","pottcde","pomtcde","pohtcde","pottmoe","pomtmoe","pohtmoe","pomtcag","pohtcag","potpau","pompau","pohpau","pomtot","pohtot","pottot","pompsfr1","pohpsfr2","pompsfr3","pohpsfr4","pompsfr5","pohpsfr6","pomperm1","pohperm2","pomperm3","pohperm4","pomperm5","pohperm6","pomtcde1","pohtcde2","pomtcde3","pohtcde4","pomtcde5","pohtcde6","pomtcag1","pohtcag2","pomtcag3","pohtcag4","pomtcag5","pohtcag6","pomtdhc","pohtdhc","pomtmad","pohtmad","pompau1","pohpau2","pomtot1","pohtot2","pomtot3","pohtot4","pomtot5","pohtot6","ththca","thtmas","gpper","gpppsp","gppcpo","gppano","gppavo","gpppta","gppgpn","gpptpot","ocgrps","gmesetot","gsptot","ocgrc","ocgid","ocgoi","ocgpc","ocgtg","gouts","ocgsv","ocgee","ocgar","ocgca","ocgse","ocgsp","ocgco","ocgfa","ocgpp","ocgnr","ocggv","ocgct","ocggr","ocgup","ocgcl","ocgusi","ocgspe","ocgsgn","gppered1","gppered2","gppered3","gpppsp1","gpppsp2","gpppsp3","gppcpoed1","gppcpoed2","gppcpoed3","gppanoed1","gppanoed2","gppanoed3","gppavoed1","gppavoed2","gppavoed3","gppdocen","gppgpaed1","gppmoni","gppgpned1","gppgpned2","gppgpned3","gpptpoted1","gpptpoted2","gpptpoted3"
11550,"J4",62,2023,2207994,0,32699,1866938,1705714,0,32,32,0,1647615,1711259,23193,0,40451,338975,4789,0,621136,2332395,2070092,364378,2332395,1996,156653,0,2051341,0,0,0,27,13,14,1,1,0,0,0,0,0,0,3,1,2,16,16,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1647615,338975,212806,64566,0,0,0,2332395,476215,137902,719629,0,18777,0,0,144446,59909,0,0,89079,2410,59909,550,37401,5895,10725,700,13833,0,77959,1041,0,0,10558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11551,"N3",80,2023,17014991,0,18191,1432051,1157710,119647,167,165,0,3316268,3350724,0,0,34456,595951,0,0,1403312,4754036,17014991,15857281,4873683,1996,0,0,17014991,2,1,1,160,66,94,0,0,0,0,0,0,0,0,3,1,2,70,97,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3316268,595951,535862,128606,142893,0,239293,4993329,0,0,113671,0,236686,27109,0,0,0,3605,171815,285836,108029,125051,5799,84985,4107,0,47618,92935,0,1210,10866,2156,57712,43540,9321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11552,"N4",82,2023,10964314,1,40465,818698,496452,263397,161,161,0,2470516,2545230,0,0,74714,589652,0,0,1036988,3582218,10964314,10467862,3845615,1996,0,0,10964314,0,0,0,153,104,49,0,0,0,0,0,0,1,0,4,2,2,109,53,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470516,589652,343985,103351,0,5411,263397,3845615,0,0,151809,0,96129,55886,166804,18421,0,36698,0,146450,2312,2444,1446,24519,5820,3407,26270,0,0,26265,5397,198,33912,9100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11553,"J4",63,2023,27768105,494,21055,22375414,21943632,616793,95,95,0,139970,1614475,1434581,0,39924,35638,365195,0,693553,2308028,27768105,5824473,2924821,2023,0,4550315,23217790,0,0,0,7,4,3,84,55,29,0,0,0,301,193,1,1,0,362,227,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139970,35638,223756,68964,0,11349709,616793,2924821,2234963,0,743486,0,241082,119013,0,612576,518445,780535,785706,2135365,0,173405,65480,166225,631362,15686,815606,170555,0,0,139970,23100,182732,470268,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11554,"N4",82,2023,7176716,63,0,5392119,5264567,1388111,14,13,0,353018,353018,0,0,0,78922,0,0,131556,484574,7176716,1912149,1872685,1996,0,373792,6802924,1,0,1,13,6,7,0,0,0,0,0,0,34,29,0,0,0,40,37,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353018,78922,42204,10430,0,1390861,1388111,1872685,3461280,0,120850,0,87214,37393,0,9742,0,0,4454,26917,0,72306,0,1090,17904,0,126326,18042,0,0,467,17273,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11555,"H1",52,2023,16787685,0,141481,2969160,2723982,772296,281,281,0,7131059,7272540,0,0,141481,1711819,0,0,3012351,10284891,16787685,14063703,11057187,1996,0,175017,16612668,0,0,0,269,145,124,0,0,0,0,0,0,0,0,12,7,5,152,129,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7131059,1711819,990737,302270,7525,0,772296,11057187,0,0,225381,0,151301,43011,25628,837930,0,120449,166332,33368,161736,73288,26359,172295,148806,0,203316,68066,197304,2902,81819,104,119535,109932,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11556,"H1",52,2023,22836193,248,0,12635295,12197815,221835,180,180,0,5310621,5310621,0,0,0,969205,0,0,2249793,7560414,22836193,10638378,7782249,1996,0,0,22836193,0,0,0,180,114,66,0,0,0,0,0,0,232,16,0,0,0,346,82,428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5310621,969205,951913,328675,0,6906467,221835,7782249,0,0,1739215,0,200612,200988,0,316712,0,1118834,0,25371,39290,397874,50328,31739,271096,0,460286,1378,0,20271,135942,101425,334801,282473,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11557,"I2",56,2023,17971555,0,0,13661973,13272546,904142,95,95,0,1550263,1575628,0,0,25365,377962,0,0,680185,2255813,17971555,4699009,3159955,1997,0,351555,17620000,0,0,0,91,81,10,0,0,0,0,0,0,0,0,0,0,0,85,10,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550263,377962,238141,64082,0,0,904142,3159955,7848864,0,35635,0,284884,50118,0,4303249,0,12732,0,615238,0,5406,29708,34110,19772,28350,10224,6577,0,0,24197,16186,43150,130494,163079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11558,"M2",73,2023,80894642,0,512380,11629108,10866415,1675201,2010,2010,0,749536,42788419,41494390,0,544493,179888,8298878,0,17349990,60138409,80894642,70028227,61813610,1997,0,1494460,79400182,0,0,0,10,5,5,1965,965,1000,0,0,0,0,0,32,11,21,983,1027,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749536,179888,7181467,1689757,0,0,1675201,61813610,3183276,0,461289,0,687694,16398,0,0,1420303,19068,959537,1586244,800,51257,18554,317758,463318,670397,5974,1305425,0,6316,148309,17630,238992,50499,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11559,"I1",55,2023,2059657,0,0,1197050,1090634,133793,23,23,0,341885,341885,0,0,0,74892,0,0,123070,464955,2059657,969023,598748,2013,0,0,2059657,0,0,0,23,16,7,0,0,0,0,0,0,0,0,0,0,0,16,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341885,74892,36737,11441,0,0,133793,598748,424251,0,10177,0,35571,64217,0,2790,0,0,0,326512,0,0,45819,22866,0,0,55876,0,0,0,3498,0,2050,74015,129408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11561,"LN1",77,2023,4792093,0,0,3050449,2904890,139265,14,14,0,657304,657304,0,0,0,119696,0,0,270446,927750,4792093,1887203,1067015,1997,0,4792093,0,0,0,0,14,4,10,0,0,0,0,0,0,0,0,0,0,0,4,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657304,119696,109932,40818,0,0,139265,1067015,644681,0,305931,0,62001,63818,0,534734,0,3995,955297,37500,5550,40884,1921,29249,76002,0,15993,231214,24476,0,2154,4500,2776,7728,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11563,"I2",56,2023,3187323,0,0,2687306,2575843,38031,10,10,0,197853,197853,0,0,0,48255,0,0,87682,285535,3187323,611480,323566,1998,0,0,3187323,0,0,0,10,6,4,0,0,0,0,0,0,0,0,0,0,0,6,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197853,48255,31414,8013,0,0,38031,323566,1298746,0,59896,255323,49818,51929,0,270471,0,0,14666,385451,1160,2494,3041,10042,1095,143221,46602,0,0,0,12438,0,3997,76857,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11564,"M2",73,2023,90652,0,0,39933,39003,288,6,6,0,84187,84187,0,0,0,27948,0,0,45483,129670,92652,53649,129958,1997,0,90652,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84187,27948,13950,3585,0,0,288,129958,23533,0,12000,0,895,0,0,2100,0,0,0,0,607,546,0,168,0,0,0,0,0,0,84,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11565,"J4",62,2023,41927414,0,46659,18651387,9162419,238667,291,291,0,17109985,17265560,108916,0,46659,1854937,16934,0,4182302,21447862,33055397,23892978,21686529,1998,9196502,0,32730912,0,0,0,284,71,213,3,1,2,0,0,0,0,0,4,2,2,74,217,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17109985,1854937,1672393,543888,94150,0,238667,21686529,5928340,8872017,1900970,0,311065,231418,61002,0,0,2438,0,0,10407,113050,2943,31786,28839,7800,561486,215608,140000,118585,22780,6914,47015,36771,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11566,"N2",79,2023,2541319,0,12180,1101106,912422,47684,36,36,0,1129090,1150260,0,0,21170,205526,0,0,394771,1545031,2494462,1582040,1592715,1998,0,0,2541319,0,0,0,34,25,9,0,0,0,0,0,0,0,0,1,0,1,25,11,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129090,205526,137275,51970,0,0,47684,1592715,46857,0,260832,0,31900,103345,0,314835,0,0,0,67220,100530,19990,3213,24185,1891,0,14335,28686,0,60816,574,5880,0,16017,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15601,"M2",73,2023,5059905,0,6970,916663,842424,251130,28,26,0,1719324,1726294,0,0,6970,303605,0,0,721885,2448179,5059905,4217481,2699309,1998,0,24894,5035011,2,0,2,25,13,12,0,0,0,0,0,0,0,0,1,0,1,13,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719324,303605,289254,129026,0,0,251130,2699309,410255,0,19319,0,48702,21367,0,67093,0,6838,0,169547,12532,4184,3108,17457,0,0,33692,13587,0,71479,2704,0,1410,13340,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11570,"I1",55,2023,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11571,"J4",62,2023,98918530,0,239808,3018796,1453204,275821,771,771,0,52057677,52387132,0,0,329455,11984845,0,0,23533712,75920844,98573588,97120384,76196665,1998,386573,0,98531957,0,0,0,743,188,555,0,0,0,0,0,0,0,0,20,5,15,201,570,771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52057677,11984845,7414279,2479813,1654775,0,275821,76196665,0,344942,883306,0,793540,25036,396317,0,0,19751,0,0,3231,0,7050,109620,3572,1024,6006,321912,0,0,35470,0,0,65479,2540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16328,"M1",70,2023,688286,0,0,609736,576292,14067,12,12,0,282266,282266,0,0,0,60926,0,0,126626,408892,688286,111994,422959,1998,0,0,688286,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,5,7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282266,60926,39968,15637,10095,0,14067,422959,0,0,335893,0,14211,17315,0,2719,50487,0,1035,69723,4676,5218,1634,28877,12568,0,15338,12906,1051,14505,2984,419,0,18177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11574,"J4",62,2023,90394900,0,133709,28441377,26987837,492781,578,578,0,41512080,41645789,0,0,133709,12175340,0,0,22287602,63933391,90487743,63499906,64426172,2007,0,0,90394900,0,0,0,567,144,423,0,0,0,0,0,0,0,0,11,10,1,154,424,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41512080,12175340,8345415,1902003,0,0,492781,64561328,22321719,0,286531,0,38894,434313,936095,2789438,0,0,0,281465,0,0,7618,55214,0,68305,0,1062845,0,0,133605,0,0,25335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11575,"I1",55,2023,2852743,0,0,905471,784265,22563,17,17,0,449274,449274,0,0,0,82300,0,0,161010,610284,2852743,2068478,632847,2019,0,261310,2591433,0,0,0,17,12,5,0,0,0,0,0,0,0,0,0,0,0,12,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449274,82300,60183,18527,0,0,22563,632847,0,0,40450,2433,79788,34505,0,106071,56974,11477,40542,383,13601,0,39701,26700,1772,32597,220365,0,114363,0,2585,0,12100,46948,22116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11577,"N3",78,2023,2216690,0,0,2546539,2413208,66866,15,9,0,317244,348900,31656,0,0,20442,5255,0,101516,450416,2216690,-196518,517282,1999,0,0,2216690,6,3,3,8,4,4,1,0,1,0,0,0,0,0,0,0,0,7,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317244,20442,57306,18513,0,0,133732,584148,60460,0,886851,0,21646,23410,73904,0,43199,232,15212,48968,2167,3311,0,62353,726,0,4680,1968,1293096,2968,148,116,1124,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11578,"M1",71,2023,20389951,0,33563,6855996,6658150,1085036,62,62,0,5387590,5421153,0,0,33563,1371595,0,0,2744350,8165503,20389951,13731801,9250539,1999,0,0,20389951,0,0,0,60,30,30,0,0,0,0,0,0,0,0,2,1,1,31,31,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5387590,1371595,1009478,363277,0,0,1085036,9250539,3305489,0,2067508,0,160818,24481,0,366783,43020,0,1340,497807,111577,37788,0,57535,416,12000,2397,146452,0,0,18689,0,1896,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11579,"J4",62,2023,5793220,0,0,1688589,1494451,398160,42,40,0,1904700,1916077,0,0,11377,456494,0,0,785168,2701245,5793220,4298769,3099405,1999,0,0,5793220,2,0,2,38,13,25,0,0,0,0,0,0,0,0,0,0,0,13,29,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904700,456494,248183,80491,0,0,398160,3099405,592137,0,443729,0,35440,154066,0,134306,0,0,146062,93055,4132,16163,476,46957,0,0,5195,1562,0,5162,1782,0,0,8365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11580,"H2",53,2023,3226675,0,0,2472642,2416613,45060,72,67,0,337006,1373566,1034880,0,1680,107542,248969,0,440696,1814262,3226675,810062,1859322,1999,0,0,3226675,5,2,3,9,5,4,57,31,26,0,0,0,0,0,0,0,0,38,34,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337006,107542,63302,20883,0,0,45060,1859322,1683245,0,50374,0,32835,18245,0,0,193005,60091,0,214155,17140,23556,26694,51689,529,0,34135,728,0,3863,15639,70,30015,16634,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11581,"N4",82,2023,35988153,0,45767,2462508,1913070,911730,411,411,0,8397699,8540906,27840,0,115367,1847493,6124,0,4531385,13072291,35988153,34075083,13984021,1999,0,0,35988153,0,0,0,398,230,168,1,1,0,0,0,0,0,0,4,2,2,240,171,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8397699,1847493,2167718,510050,0,0,911730,13984021,0,0,229538,0,395389,13140,125004,84282,108946,3584,417055,564997,58096,16513,10886,39794,0,0,89407,49041,0,115217,22827,0,0,113839,4953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11583,"M1",69,2023,97375432,0,269120,7720759,6080964,6643927,2147,2147,0,49997407,50320467,0,0,323060,11878986,0,0,24195689,74516156,97375432,91294468,81160083,1999,0,0,97375432,0,0,0,2123,1359,764,0,0,0,0,0,0,0,0,19,12,7,1371,776,2147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49997407,11878986,15576546,2428216,0,0,6643927,86848142,0,0,319389,0,944819,636778,0,1530700,0,3381,679598,263193,21553,165790,5808,1314045,99901,29843,44454,0,0,1246,95379,0,1512174,52708,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11585,"LN1",68,2023,4888045,0,4350,4201583,2704548,76000,7,7,0,256479,264802,0,0,8323,13926,0,0,95765,360567,4888045,2183497,436567,1999,0,0,4888045,0,0,0,5,2,3,0,0,0,0,0,0,0,0,1,1,0,4,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256479,13926,105381,31113,0,0,76000,491222,0,0,610308,0,170979,732351,572551,137275,0,71624,0,0,522844,211895,15857,22893,23795,0,756542,54716,75993,5570,21059,32746,7932,152643,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11587,"M2",73,2023,21998493,26,0,14901684,14572861,559254,37,37,0,958846,1812753,853907,0,0,230123,213476,0,817276,2630029,21998493,7425632,3189283,1999,0,107354,21891139,0,0,0,10,6,4,27,12,15,0,0,0,9,17,0,0,0,27,36,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958846,230123,288040,85637,0,820359,559254,3189283,11228394,0,298382,0,185638,120703,0,801597,0,35870,367046,402749,0,69378,3370,22674,104,0,141900,12028,0,371692,5133,7459,0,6337,871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11588,"I2",56,2023,41755835,241,20880,32624943,31610769,0,67,67,0,1709523,1748963,0,0,39440,431001,0,0,750942,2499905,41755835,10145066,2499905,1999,0,0,41755835,0,0,0,62,27,35,0,0,0,0,0,0,91,150,2,2,0,121,187,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709523,431001,247286,72655,0,6255161,0,2499905,15455639,0,175036,5856,687234,232325,0,1806434,352228,51064,1233633,3484581,642716,18556,126786,57988,111826,275503,501734,54953,0,91394,73035,14308,201514,427570,287869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11590,"N3",80,2023,5136258,0,0,2172595,2114880,230677,73,73,0,1769967,1769967,0,0,0,343169,0,0,669920,2439887,5136258,3021378,2670564,1999,0,0,5136258,0,0,0,73,13,60,0,0,0,0,0,0,0,0,0,0,0,13,60,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769967,343169,268917,57834,0,0,461354,2901241,0,0,477120,0,6513,23188,11483,17802,1175,0,0,0,25367,26421,1787,70608,40106,436,98975,439151,0,3110,10274,844018,25879,49137,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
